거래금액,거래유형,건축년도,년,단지,법정동,시군구,월,일,전용면적,중개사소재지,지번,지역코드,층
"10,800", ,1999,2021,광희동금호트윈 오피스텔, 광희동1가,중구,8,13,29.88, ,89-1,11140,10
"8,500", ,1999,2021,광희동금호트윈 오피스텔, 광희동1가,중구,8,31,21.96, ,89-1,11140,4
"27,561", ,2020,2021,남산 오렌지카운티, 쌍림동,중구,8,11,18.49, ,106-14,11140,13
"8,600", ,2003,2021,코업레지던스, 을지로6가,중구,8,12,15.94, ,32,11140,2
"8,600", ,2003,2021,코업레지던스, 을지로6가,중구,8,15,15.94, ,32,11140,2
"13,800", ,2004,2021,타임캐슬 오피스텔, 을지로6가,중구,8,16,23.27, ,23,11140,7
"12,500", ,2004,2021,타임캐슬 오피스텔, 을지로6가,중구,8,25,19.94, ,23,11140,7
"16,000", ,2004,2021,삼성골드캐슬, 을지로5가,중구,8,13,26.79, ,273-2,11140,11
"29,500", ,2020,2021,(251-10), 신당동,중구,8,6,21.58, ,251-10,11140,11
"30,000", ,2020,2021,(251-10), 신당동,중구,8,6,22.29, ,251-10,11140,10
"30,000", ,2020,2021,(251-10), 신당동,중구,8,6,22.29, ,251-10,11140,11
"30,000", ,2020,2021,(251-10), 신당동,중구,8,6,22.29, ,251-10,11140,11
"28,000", ,2015,2021,남산더힐A동, 신당동,중구,8,17,36.7, ,420-17,11140,7
"87,000", ,2004,2021,신당동 오피스텔, 신당동,중구,8,21,13.95, ,294-64,11140,4
"16,400", ,2014,2021,신당아르브, 신당동,중구,8,28,21.31, ,160-5,11140,12
"29,000", ,2014,2021,청계천 두산위브더제니스, 흥인동,중구,8,14,34.61, ,13-1,11140,13
"25,800", ,없음,2021,밸류 에스엘, 황학동,중구,8,2,42.7, ,1496,11140,3
"11,600", ,2003,2021,중앙시티빌, 황학동,중구,8,6,25, ,805,11140,14
"11,600", ,2003,2021,중앙시티빌, 황학동,중구,8,6,25, ,805,11140,14
"11,600", ,2003,2021,중앙시티빌, 황학동,중구,8,6,25, ,805,11140,14
"11,900", ,2013,2021,한양 I-Class, 황학동,중구,8,10,19.05, ,787,11140,3
"26,000", ,2014,2021,다올노블리움A동, 황학동,중구,8,11,44.8, ,1744,11140,6
"11,500", ,2013,2021,한양 I-Class, 황학동,중구,8,12,19.05, ,787,11140,11
"12,000", ,2004,2021,신당역올리브2, 황학동,중구,8,14,23.82, ,2484,11140,10
"30,000", ,2013,2021,블루카운티, 황학동,중구,8,16,42.84, ,1519,11140,6
"11,800", ,2004,2021,올리브1, 황학동,중구,8,18,25.05, ,808,11140,13
"12,200", ,2004,2021,신당역올리브2, 황학동,중구,8,19,23.82, ,2484,11140,6
"42,500", ,2017,2021,주건축물제1동, 황학동,중구,8,28,59.01, ,1452,11140,10
"42,500", ,2017,2021,주건축물제1동, 황학동,중구,8,28,59.01, ,1452,11140,10
"15,000", ,2014,2021,황학동 복합시설(DUO302), 황학동,중구,8,30,22.52, ,819,11140,18
"36,700", ,2016,2021,덕수궁롯데캐슬, 순화동,중구,8,28,36.15, ,217,11140,12
"38,500", ,2016,2021,덕수궁롯데캐슬, 순화동,중구,8,30,38.79, ,217,11140,12
"137,000", ,2006,2021,브라운스톤서울, 중림동,중구,8,31,107.96, ,355,11140,13
"64,000", ,2005,2021,서울역 디오빌, 만리동1가,중구,8,3,56.17, ,62-7,11140,6
"24,000", ,2005,2021,서울역 디오빌, 만리동1가,중구,8,7,27.7, ,62-7,11140,2
"30,500", ,2004,2021,KCC 파크타운, 만리동2가,중구,8,19,32.02, ,11-1,11140,5
"23,000", ,2004,2021,갈월동 에이트리움, 갈월동,용산구,8,25,30.97, ,101-49,11170,11
"40,260", ,2015,2021,트윈시티 남산, 동자동,용산구,8,2,29.95, ,56,11170,25
"33,450", ,2015,2021,트윈시티 남산, 동자동,용산구,8,2,27.42, ,56,11170,22
"28,530", ,2015,2021,트윈시티 남산, 동자동,용산구,8,2,21.71, ,56,11170,27
"28,530", ,2015,2021,트윈시티 남산, 동자동,용산구,8,2,21.71, ,56,11170,26
"26,740", ,2015,2021,트윈시티 남산, 동자동,용산구,8,2,21.51, ,56,11170,15
"28,370", ,2015,2021,트윈시티 남산, 동자동,용산구,8,2,21.71, ,56,11170,25
"28,530", ,2015,2021,트윈시티 남산, 동자동,용산구,8,2,21.71, ,56,11170,26
"40,480", ,2015,2021,트윈시티 남산, 동자동,용산구,8,3,29.95, ,56,11170,26
"36,520", ,2015,2021,트윈시티 남산, 동자동,용산구,8,3,29.95, ,56,11170,11
"33,120", ,2015,2021,트윈시티 남산, 동자동,용산구,8,3,27.42, ,56,11170,19
"33,120", ,2015,2021,트윈시티 남산, 동자동,용산구,8,3,27.42, ,56,11170,19
"34,470", ,2015,2021,트윈시티 남산, 동자동,용산구,8,3,27.42, ,56,11170,28
"26,880", ,2015,2021,트윈시티 남산, 동자동,용산구,8,3,21.71, ,56,11170,7
"40,480", ,2015,2021,트윈시티 남산, 동자동,용산구,8,4,29.95, ,56,11170,27
"28,530", ,2015,2021,트윈시티 남산, 동자동,용산구,8,4,21.71, ,56,11170,27
"28,040", ,2015,2021,트윈시티 남산, 동자동,용산구,8,4,21.71, ,56,11170,21
"28,040", ,2015,2021,트윈시티 남산, 동자동,용산구,8,4,21.71, ,56,11170,20
"28,700", ,2015,2021,트윈시티 남산, 동자동,용산구,8,4,21.71, ,56,11170,28
"30,780", ,2015,2021,트윈시티 남산, 동자동,용산구,8,4,25.43, ,56,11170,23
"33,450", ,2015,2021,트윈시티 남산, 동자동,용산구,8,4,27.42, ,56,11170,23
"39,790", ,2015,2021,트윈시티 남산, 동자동,용산구,8,4,29.95, ,56,11170,21
"28,530", ,2015,2021,트윈시티 남산, 동자동,용산구,8,4,21.71, ,56,11170,27
"28,040", ,2015,2021,트윈시티 남산, 동자동,용산구,8,5,21.71, ,56,11170,21
"33,610", ,2015,2021,트윈시티 남산, 동자동,용산구,8,5,27.42, ,56,11170,24
"34,280", ,2015,2021,트윈시티 남산, 동자동,용산구,8,5,27.42, ,56,11170,27
"34,470", ,2015,2021,트윈시티 남산, 동자동,용산구,8,5,27.42, ,56,11170,28
"34,470", ,2015,2021,트윈시티 남산, 동자동,용산구,8,5,27.42, ,56,11170,28
"40,260", ,2015,2021,트윈시티 남산, 동자동,용산구,8,5,29.95, ,56,11170,25
"31,290", ,2015,2021,트윈시티 남산, 동자동,용산구,8,5,25.37, ,56,11170,8
"28,200", ,2015,2021,트윈시티 남산, 동자동,용산구,8,5,21.71, ,56,11170,22
"27,230", ,2015,2021,트윈시티 남산, 동자동,용산구,8,5,21.51, ,56,11170,21
"31,140", ,2015,2021,트윈시티 남산, 동자동,용산구,8,6,25.43, ,56,11170,27
"24,460", ,2015,2021,트윈시티 남산, 동자동,용산구,8,6,21.52, ,56,11170,8
"24,760", ,2015,2021,트윈시티 남산, 동자동,용산구,8,6,21.52, ,56,11170,13
"33,020", ,2015,2021,트윈시티 남산, 동자동,용산구,8,6,25.37, ,56,11170,27
"39,570", ,2015,2021,트윈시티 남산, 동자동,용산구,8,6,29.61, ,56,11170,22
"39,800", ,2015,2021,트윈시티 남산, 동자동,용산구,8,6,29.61, ,56,11170,25
"35,830", ,2015,2021,트윈시티 남산, 동자동,용산구,8,7,27.43, ,56,11170,25
"39,330", ,2015,2021,트윈시티 남산, 동자동,용산구,8,7,29.61, ,56,11170,20
"39,100", ,2015,2021,트윈시티 남산, 동자동,용산구,8,7,29.61, ,56,11170,18
"32,820", ,2015,2021,트윈시티 남산, 동자동,용산구,8,7,25.37, ,56,11170,25
"29,660", ,2015,2021,트윈시티 남산, 동자동,용산구,8,7,25.48, ,56,11170,16
"27,230", ,2015,2021,트윈시티 남산, 동자동,용산구,8,7,21.51, ,56,11170,20
"33,680", ,2015,2021,트윈시티 남산, 동자동,용산구,8,7,27.42, ,56,11170,21
"27,710", ,2015,2021,트윈시티 남산, 동자동,용산구,8,8,21.51, ,56,11170,27
"40,720", ,2015,2021,트윈시티 남산, 동자동,용산구,8,8,29.95, ,56,11170,28
"39,070", ,2015,2021,트윈시티 남산, 동자동,용산구,8,8,29.95, ,56,11170,15
"38,840", ,2015,2021,트윈시티 남산, 동자동,용산구,8,8,29.95, ,56,11170,12
"27,710", ,2015,2021,트윈시티 남산, 동자동,용산구,8,8,21.51, ,56,11170,26
"39,330", ,2015,2021,트윈시티 남산, 동자동,용산구,8,8,29.61, ,56,11170,20
"36,340", ,2015,2021,트윈시티 남산, 동자동,용산구,8,8,29.95, ,56,11170,9
"26,880", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,21.71, ,56,11170,7
"27,040", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,21.71, ,56,11170,8
"27,040", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,21.71, ,56,11170,9
"30,060", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,25.43, ,56,11170,15
"30,090", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,25.43, ,56,11170,22
"29,490", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,25.48, ,56,11170,15
"32,630", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,27.42, ,56,11170,13
"33,080", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,27.42, ,56,11170,15
"33,120", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,27.42, ,56,11170,19
"33,610", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,27.42, ,56,11170,24
"33,880", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,27.42, ,56,11170,22
"36,040", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,27.43, ,56,11170,27
"36,250", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,27.43, ,56,11170,28
"38,640", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.61, ,56,11170,15
"38,870", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.61, ,56,11170,16
"38,870", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.61, ,56,11170,16
"39,330", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.61, ,56,11170,21
"39,800", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.61, ,56,11170,25
"36,160", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.95, ,56,11170,6
"36,340", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.95, ,56,11170,8
"36,340", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.95, ,56,11170,8
"36,340", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.95, ,56,11170,9
"38,840", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.95, ,56,11170,13
"38,840", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,29.95, ,56,11170,13
"24,950", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,21.51, ,56,11170,3
"26,270", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,21.51, ,56,11170,9
"25,710", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,21.71, ,56,11170,11
"26,230", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,21.71, ,56,11170,18
"26,880", ,2015,2021,트윈시티 남산, 동자동,용산구,8,9,21.71, ,56,11170,6
"28,780", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,25.48, ,56,11170,7
"33,080", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,27.42, ,56,11170,14
"33,280", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,27.42, ,56,11170,20
"33,880", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,27.42, ,56,11170,22
"36,040", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,27.43, ,56,11170,26
"38,640", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,29.61, ,56,11170,15
"25,320", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,21.71, ,56,11170,5
"26,910", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,21.51, ,56,11170,17
"31,880", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,25.37, ,56,11170,23
"27,540", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,21.71, ,56,11170,14
"39,320", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,29.95, ,56,11170,16
"26,230", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,21.71, ,56,11170,19
"29,150", ,2015,2021,트윈시티 남산, 동자동,용산구,8,10,25.43, ,56,11170,4
"28,530", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,21.71, ,56,11170,26
"30,240", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,25.43, ,56,11170,24
"32,950", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,27.42, ,56,11170,17
"32,950", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,27.42, ,56,11170,17
"33,280", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,27.42, ,56,11170,20
"33,450", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,27.42, ,56,11170,23
"40,260", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,29.61, ,56,11170,28
"40,720", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,29.95, ,56,11170,28
"26,740", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,21.51, ,56,11170,14
"26,910", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,21.51, ,56,11170,16
"24,690", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,21.52, ,56,11170,19
"24,940", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,21.52, ,56,11170,22
"28,370", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,21.71, ,56,11170,25
"25,840", ,2015,2021,트윈시티 남산, 동자동,용산구,8,11,21.71, ,56,11170,12
"38,640", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,29.61, ,56,11170,14
"37,940", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,29.61, ,56,11170,9
"34,730", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,28.33, ,56,11170,12
"35,420", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,27.43, ,56,11170,21
"34,280", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,27.42, ,56,11170,27
"33,680", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,27.42, ,56,11170,20
"33,080", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,27.42, ,56,11170,15
"30,960", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,25.43, ,56,11170,25
"27,040", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,21.71, ,56,11170,8
"24,940", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,21.52, ,56,11170,23
"26,110", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,21.51, ,56,11170,6
"36,110", ,2015,2021,트윈시티 남산, 동자동,용산구,8,12,29.61, ,56,11170,11
"33,620", ,2015,2021,트윈시티 남산, 동자동,용산구,8,13,27.43, ,56,11170,12
"33,960", ,2015,2021,트윈시티 남산, 동자동,용산구,8,13,27.43, ,56,11170,17
"34,790", ,2015,2021,트윈시티 남산, 동자동,용산구,8,13,27.43, ,56,11170,15
"40,480", ,2015,2021,트윈시티 남산, 동자동,용산구,8,13,29.95, ,56,11170,26
"35,750", ,2015,2021,트윈시티 남산, 동자동,용산구,8,13,29.61, ,56,11170,6
"31,320", ,2015,2021,트윈시티 남산, 동자동,용산구,8,13,25.43, ,56,11170,28
"25,320", ,2015,2021,트윈시티 남산, 동자동,용산구,8,13,21.71, ,56,11170,4
"35,930", ,2015,2021,트윈시티 남산, 동자동,용산구,8,13,29.61, ,56,11170,9
"26,270", ,2015,2021,트윈시티 남산, 동자동,용산구,8,14,21.51, ,56,11170,8
"24,690", ,2015,2021,트윈시티 남산, 동자동,용산구,8,14,21.52, ,56,11170,18
"24,690", ,2015,2021,트윈시티 남산, 동자동,용산구,8,14,21.52, ,56,11170,18
"36,110", ,2015,2021,트윈시티 남산, 동자동,용산구,8,14,29.61, ,56,11170,11
"36,340", ,2015,2021,트윈시티 남산, 동자동,용산구,8,14,29.95, ,56,11170,8
"29,800", ,2015,2021,트윈시티 남산, 동자동,용산구,8,14,25.43, ,56,11170,19
"33,680", ,2015,2021,트윈시티 남산, 동자동,용산구,8,15,27.42, ,56,11170,21
"33,120", ,2015,2021,트윈시티 남산, 동자동,용산구,8,15,27.42, ,56,11170,18
"32,890", ,2015,2021,트윈시티 남산, 동자동,용산구,8,15,27.42, ,56,11170,13
"25,940", ,2015,2021,트윈시티 남산, 동자동,용산구,8,15,21.51, ,56,11170,4
"34,080", ,2015,2021,트윈시티 남산, 동자동,용산구,8,15,27.42, ,56,11170,25
"33,080", ,2015,2021,트윈시티 남산, 동자동,용산구,8,16,27.42, ,56,11170,15
"25,460", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,21.51, ,56,11170,11
"25,940", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,21.51, ,56,11170,5
"25,360", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,21.52, ,56,11170,20
"25,360", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,21.52, ,56,11170,20
"28,700", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,21.71, ,56,11170,28
"29,800", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,25.43, ,56,11170,18
"32,300", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,27.42, ,56,11170,8
"33,080", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,27.42, ,56,11170,14
"34,600", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,28.33, ,56,11170,9
"35,600", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,28.33, ,56,11170,23
"35,770", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,28.33, ,56,11170,24
"35,560", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,29.61, ,56,11170,5
"37,710", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,29.61, ,56,11170,6
"32,630", ,2015,2021,트윈시티 남산, 동자동,용산구,8,17,27.42, ,56,11170,13
"32,460", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,27.42, ,56,11170,11
"38,640", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,29.61, ,56,11170,14
"30,600", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,25.43, ,56,11170,21
"29,500", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,25.43, ,56,11170,14
"25,360", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,21.52, ,56,11170,21
"34,470", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,27.42, ,56,11170,28
"34,580", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,27.43, ,56,11170,13
"35,870", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,28.33, ,56,11170,21
"35,560", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,29.61, ,56,11170,4
"32,890", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,27.42, ,56,11170,12
"32,890", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,27.42, ,56,11170,12
"32,630", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,27.42, ,56,11170,12
"27,700", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,21.71, ,56,11170,17
"27,700", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,21.71, ,56,11170,16
"39,070", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,29.95, ,56,11170,14
"36,520", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,29.95, ,56,11170,10
"30,550", ,2015,2021,트윈시티 남산, 동자동,용산구,8,18,25.48, ,56,11170,26
"38,400", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,29.61, ,56,11170,13
"32,300", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,27.42, ,56,11170,9
"33,280", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,27.42, ,56,11170,21
"33,120", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,27.42, ,56,11170,19
"32,300", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,27.42, ,56,11170,9
"30,370", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,25.48, ,56,11170,25
"26,880", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,21.71, ,56,11170,6
"26,580", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,21.51, ,56,11170,13
"25,980", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,21.51, ,56,11170,18
"33,450", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,27.43, ,56,11170,11
"25,190", ,2015,2021,트윈시티 남산, 동자동,용산구,8,19,21.71, ,56,11170,3
"33,080", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,27.42, ,56,11170,15
"30,600", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,25.43, ,56,11170,20
"29,350", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,25.43, ,56,11170,13
"33,010", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,25.37, ,56,11170,26
"28,370", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,21.71, ,56,11170,24
"38,150", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,29.95, ,56,11170,7
"25,800", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,21.52, ,56,11170,26
"24,910", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,21.52, ,56,11170,15
"24,460", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,21.52, ,56,11170,9
"24,910", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,21.52, ,56,11170,14
"34,080", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,27.42, ,56,11170,25
"27,370", ,2015,2021,트윈시티 남산, 동자동,용산구,8,20,21.71, ,56,11170,13
"40,020", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,29.61, ,56,11170,27
"24,820", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,21.51, ,56,11170,2
"24,210", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,21.52, ,56,11170,11
"24,330", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,21.52, ,56,11170,12
"25,050", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,21.52, ,56,11170,17
"27,540", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,21.71, ,56,11170,14
"28,530", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,21.71, ,56,11170,27
"30,240", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,25.43, ,56,11170,17
"29,530", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,25.48, ,56,11170,23
"32,630", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,27.42, ,56,11170,13
"32,890", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,27.42, ,56,11170,12
"37,940", ,2015,2021,트윈시티 남산, 동자동,용산구,8,21,29.61, ,56,11170,8
"26,110", ,2015,2021,트윈시티 남산, 동자동,용산구,8,22,21.51, ,56,11170,7
"30,240", ,2015,2021,트윈시티 남산, 동자동,용산구,8,22,25.43, ,56,11170,16
"34,270", ,2015,2021,트윈시티 남산, 동자동,용산구,8,22,27.42, ,56,11170,26
"32,300", ,2015,2021,트윈시티 남산, 동자동,용산구,8,23,27.42, ,56,11170,9
