거래금액,거래유형,건축년도,년,단지,법정동,시군구,월,일,전용면적,중개사소재지,지번,지역코드,층
"34,350", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.42, ,56,11170,20
"34,350", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.42, ,56,11170,21
"34,560", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.42, ,56,11170,23
"34,560", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.42, ,56,11170,23
"34,760", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.42, ,56,11170,24
"34,760", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.42, ,56,11170,25
"34,760", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.42, ,56,11170,25
"34,960", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.42, ,56,11170,26
"34,960", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.42, ,56,11170,26
"34,960", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.42, ,56,11170,26
"35,490", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.43, ,56,11170,14
"31,430", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.69, ,56,11170,15
"32,130", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.69, ,56,11170,14
"32,290", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,27.69, ,56,11170,16
"33,070", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,10
"33,070", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,10
"33,680", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,16
"33,680", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,16
"33,680", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,16
"33,680", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,16
"33,680", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,16
"33,680", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,17
"33,880", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,19
"34,080", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,21
"34,080", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,21
"34,280", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,22
"34,680", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,26
"34,680", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,27
"34,880", ,2015,2021,트윈시티 남산, 동자동,용산구,9,4,28.33, ,56,11170,28
"31,480", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,25.37, ,56,11170,10
"31,570", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,25.37, ,56,11170,19
"32,630", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,25.37, ,56,11170,22
"32,930", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,27.69, ,56,11170,17
"34,480", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,28.33, ,56,11170,25
"34,730", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,28.33, ,56,11170,12
"34,730", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,28.33, ,56,11170,13
"34,730", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,28.33, ,56,11170,13
"35,870", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,28.33, ,56,11170,20
"36,080", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,28.33, ,56,11170,22
"36,720", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,28.33, ,56,11170,28
"39,940", ,2015,2021,트윈시티 남산, 동자동,용산구,9,5,29.61, ,56,11170,13
"36,130", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,27.43, ,56,11170,20
"31,970", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,27.69, ,56,11170,12
"32,450", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,27.69, ,56,11170,18
"32,770", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,27.69, ,56,11170,23
"34,680", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,28.33, ,56,11170,26
"35,250", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,28.33, ,56,11170,18
"29,270", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,21.71, ,56,11170,28
"36,290", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,28.33, ,56,11170,25
"36,290", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,28.33, ,56,11170,25
"39,700", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,29.61, ,56,11170,10
"29,060", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,25.43, ,56,11170,8
"28,800", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,25.48, ,56,11170,13
"35,870", ,2015,2021,트윈시티 남산, 동자동,용산구,9,6,28.33, ,56,11170,20
"35,250", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,28.33, ,56,11170,18
"35,230", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,28.33, ,56,11170,14
"35,250", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,28.33, ,56,11170,19
"35,450", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,28.33, ,56,11170,17
"36,290", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,28.33, ,56,11170,24
"30,940", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,25.37, ,56,11170,11
"31,100", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,25.37, ,56,11170,6
"33,200", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,25.37, ,56,11170,28
"33,330", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,27.42, ,56,11170,10
"34,970", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,27.42, ,56,11170,27
"32,550", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,27.69, ,56,11170,26
"33,520", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,27.69, ,56,11170,22
"34,680", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,28.33, ,56,11170,27
"32,950", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,27.43, ,56,11170,4
"34,900", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,28.33, ,56,11170,14
"34,730", ,2015,2021,트윈시티 남산, 동자동,용산구,9,7,28.33, ,56,11170,12
"36,720", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,28.33, ,56,11170,28
"35,230", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,28.33, ,56,11170,15
"35,230", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,28.33, ,56,11170,14
"34,390", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,28.33, ,56,11170,7
"34,380", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,28.33, ,56,11170,8
"34,200", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,28.33, ,56,11170,6
"28,800", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,25.48, ,56,11170,12
"32,060", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,25.37, ,56,11170,16
"31,860", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,25.37, ,56,11170,15
"31,100", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,25.37, ,56,11170,12
"41,520", ,2015,2021,트윈시티 남산, 동자동,용산구,9,8,29.95, ,56,11170,18
"39,220", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,29.61, ,56,11170,7
"42,010", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,29.95, ,56,11170,23
"33,070", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,28.33, ,56,11170,11
"33,070", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,28.33, ,56,11170,11
"33,070", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,28.33, ,56,11170,10
"32,870", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,28.33, ,56,11170,8
"31,240", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,27.69, ,56,11170,13
"31,060", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,27.69, ,56,11170,10
"34,840", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,27.43, ,56,11170,9
"32,930", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,27.42, ,56,11170,7
"32,930", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,27.42, ,56,11170,7
"32,930", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,27.42, ,56,11170,6
"32,930", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,27.42, ,56,11170,6
"29,660", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,25.48, ,56,11170,17
"28,230", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,25.48, ,56,11170,5
"29,340", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,25.43, ,56,11170,7
"29,340", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,25.43, ,56,11170,6
"33,070", ,2015,2021,트윈시티 남산, 동자동,용산구,9,9,28.33, ,56,11170,11
"34,380", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,28.33, ,56,11170,9
"35,230", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,28.33, ,56,11170,15
"39,460", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,29.61, ,56,11170,8
"40,060", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,29.95, ,56,11170,7
"40,530", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,29.95, ,56,11170,11
"31,290", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,25.37, ,56,11170,9
"32,440", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,25.37, ,56,11170,21
"29,150", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,25.43, ,56,11170,5
"29,520", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,25.43, ,56,11170,9
"29,700", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,25.43, ,56,11170,11
"27,980", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,25.48, ,56,11170,2
"28,850", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,25.48, ,56,11170,11
"32,730", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,27.42, ,56,11170,5
"32,730", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,27.42, ,56,11170,5
"34,150", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,27.42, ,56,11170,18
"30,490", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,27.69, ,56,11170,5
"30,670", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,27.69, ,56,11170,6
"30,860", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,27.69, ,56,11170,8
"31,060", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,27.69, ,56,11170,11
"34,120", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,27.69, ,56,11170,28
"32,470", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,28.33, ,56,11170,5
"32,670", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,28.33, ,56,11170,6
"32,670", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,28.33, ,56,11170,7
"32,870", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,28.33, ,56,11170,8
"34,030", ,2015,2021,트윈시티 남산, 동자동,용산구,9,10,28.33, ,56,11170,5
"39,700", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,29.61, ,56,11170,10
"32,670", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,28.33, ,56,11170,6
"32,470", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,28.33, ,56,11170,4
"33,720", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,27.69, ,56,11170,25
"32,930", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,27.69, ,56,11170,24
"30,860", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,27.69, ,56,11170,9
"40,030", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,29.61, ,56,11170,26
"35,060", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,27.43, ,56,11170,10
"30,550", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,25.48, ,56,11170,27
"28,980", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,25.43, ,56,11170,3
"32,060", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,25.37, ,56,11170,17
"31,860", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,25.37, ,56,11170,14
"30,120", ,2015,2021,트윈시티 남산, 동자동,용산구,9,11,27.69, ,56,11170,2
"33,320", ,2015,2021,트윈시티 남산, 동자동,용산구,9,12,27.69, ,56,11170,21
"32,930", ,2015,2021,트윈시티 남산, 동자동,용산구,9,13,27.42, ,56,11170,6
"40,060", ,2015,2021,트윈시티 남산, 동자동,용산구,9,13,29.95, ,56,11170,6
"39,800", ,2015,2021,트윈시티 남산, 동자동,용산구,9,13,29.95, ,56,11170,5
"39,800", ,2015,2021,트윈시티 남산, 동자동,용산구,9,13,29.95, ,56,11170,4
"39,220", ,2015,2021,트윈시티 남산, 동자동,용산구,9,13,29.61, ,56,11170,7
"32,470", ,2015,2021,트윈시티 남산, 동자동,용산구,9,13,28.33, ,56,11170,5
"32,270", ,2015,2021,트윈시티 남산, 동자동,용산구,9,13,28.33, ,56,11170,3
"30,670", ,2015,2021,트윈시티 남산, 동자동,용산구,9,13,27.69, ,56,11170,7
"33,950", ,2015,2021,트윈시티 남산, 동자동,용산구,9,13,27.43, ,56,11170,7
"32,730", ,2015,2021,트윈시티 남산, 동자동,용산구,9,13,27.42, ,56,11170,4
"31,570", ,2015,2021,트윈시티 남산, 동자동,용산구,9,14,25.37, ,56,11170,18
"28,850", ,2015,2021,트윈시티 남산, 동자동,용산구,9,14,25.48, ,56,11170,10
"39,560", ,2015,2021,트윈시티 남산, 동자동,용산구,9,14,29.95, ,56,11170,3
"36,500", ,2015,2021,트윈시티 남산, 동자동,용산구,9,15,28.33, ,56,11170,27
"39,800", ,2015,2021,트윈시티 남산, 동자동,용산구,9,15,29.95, ,56,11170,5
"28,800", ,2015,2021,트윈시티 남산, 동자동,용산구,9,15,25.43, ,56,11170,2
"38,970", ,2015,2021,트윈시티 남산, 동자동,용산구,9,15,29.61, ,56,11170,5
"32,470", ,2015,2021,트윈시티 남산, 동자동,용산구,9,16,28.33, ,56,11170,4
"37,180", ,2015,2021,트윈시티 남산, 동자동,용산구,9,28,27.43, ,56,11170,5
"34,850", ,2015,2021,트윈시티 남산, 동자동,용산구,9,28,28.33, ,56,11170,3
"30,590", ,2015,2021,트윈시티 남산, 동자동,용산구,9,28,25.48, ,56,11170,4
"23,720", ,2015,2021,트윈시티 남산, 동자동,용산구,9,29,21.52, ,56,11170,3
"36,950", ,2015,2021,트윈시티 남산, 동자동,용산구,9,29,27.43, ,56,11170,3
"32,930", ,2015,2021,트윈시티 남산, 동자동,용산구,9,29,27.69, ,56,11170,4
"32,720", ,2015,2021,트윈시티 남산, 동자동,용산구,9,30,27.69, ,56,11170,3
"42,090", ,2015,2021,트윈시티 남산, 동자동,용산구,9,30,29.61, ,56,11170,4
"36,720", ,2015,2021,트윈시티 남산, 동자동,용산구,9,30,27.43, ,56,11170,2
"34,910", ,2015,2021,트윈시티 남산, 동자동,용산구,9,30,27.42, ,56,11170,2
"30,000", ,2015,2021,트윈시티 남산, 동자동,용산구,9,30,21.71, ,56,11170,26
"35,350", ,2015,2021,트윈시티 남산, 동자동,용산구,9,30,27.42, ,56,11170,5
"21,900", ,2020,2021,용산 다올 노블리움, 청파동3가,용산구,9,17,18.14, ,80-6,11170,13
"40,690", ,2019,2021,하람 휴, 원효로1가,용산구,9,8,29.56, ,28-10,11170,7
"35,800", ,2019,2021,하람 휴, 원효로1가,용산구,9,9,29.56, ,28-10,11170,2
"16,900", ,2004,2021,디아뜨 센트럴, 원효로1가,용산구,9,11,25.19, ,112-4,11170,11
"16,900", ,2004,2021,디아뜨 센트럴, 원효로1가,용산구,9,11,25.19, ,112-4,11170,11
"18,700", ,2004,2021,디아뜨 센트럴, 원효로1가,용산구,9,14,25.5, ,112-4,11170,3
"17,000", ,2004,2021,디아뜨 센트럴, 원효로1가,용산구,9,27,25.5, ,112-4,11170,12
"17,500", ,2003,2021,e테크밸리, 원효로3가,용산구,9,3,38.12, ,51-37,11170,7
"51,924", ,2021,2021,금강프라임 타워, 원효로3가,용산구,9,23,39.71, ,43-1,11170,7
"51,925", ,2021,2021,금강프라임 타워, 원효로3가,용산구,9,24,39.95, ,43-1,11170,8
