갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"3,000",종로구,1,50,11,21.62, , ,1396,11110,10
 ,2005, , ,2021,동양파라빌,숭인동,"1,000",종로구,1,55,11,24.93, , ,1388,11110,4
 ,2013, , ,2021,그레이스탑,숭인동,"3,000",종로구,1,40,13,23.01, , ,178-94,11110,2
 ,2013, , ,2021,	(1392)	,숭인동,"5,000",종로구,1,28,15,19.84, , ,1392,11110,3
 ,2004, , ,2021,롯데캐슬 천지인,숭인동,500,종로구,1,85,16,39.6, , ,76,11110,16
 ,2013, , ,2021,	(1392)	,숭인동,"4,000",종로구,1,35,16,18.64, , ,1392,11110,6
 ,2020, , ,2021,(317-29),숭인동,"3,000",종로구,1,50,16,19.96, , ,317-29,11110,5
 ,2013, , ,2021,종로 중흥 S클래스,숭인동,"6,000",종로구,1,35,16,23.97, , ,202-3,11110,3
 ,2005, , ,2021,동양파라빌,숭인동,500,종로구,1,60,18,27.09, , ,1388,11110,3
 ,2005, , ,2021,경일오피스텔,숭인동,"2,000",종로구,1,40,20,18.82, , ,1367,11110,11
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,1,60,20,21.36, , ,1396,11110,8
 ,2019, , ,2021,케이디오피스텔,숭인동,"10,000",종로구,1,20,21,18.18, , ,217-26,11110,4
 ,2005, , ,2021,경일오피스텔,숭인동,"3,000",종로구,1,40,21,25.68, , ,1367,11110,4
 ,2014, , ,2021,삼전솔하임4차,숭인동,"12,000",종로구,1,0,22,19.17, , ,318-2,11110,9
 ,2014, ,21.02~22.02,2021,삼전솔하임4차,숭인동,500,종로구,1,54,22,19.17, , ,318-2,11110,2
 ,2014, , ,2021,디세븐,숭인동,500,종로구,1,50,23,15.46, , ,313-12,11110,6
 ,2019, , ,2021,케이디오피스텔,숭인동,"1,000",종로구,1,60,23,18.56, , ,217-26,11110,5
 ,2005, , ,2021,동양파라빌,숭인동,"2,000",종로구,1,50,25,27.09, , ,1388,11110,10
 ,2020, , ,2021,블루카운티 숭인Ⅰ,숭인동,"24,000",종로구,1,0,25,26.63, , ,217-16,11110,6
 ,2005, , ,2021,동양파라빌,숭인동,"1,000",종로구,1,60,26,27.09, , ,1388,11110,12
 ,2014, , ,2021,삼전솔하임4차,숭인동,"3,000",종로구,1,35,26,19.17, , ,318-2,11110,3
 ,2020, , ,2021,블루카운티 숭인Ⅰ,숭인동,"24,000",종로구,1,0,27,26.47, , ,217-16,11110,8
 ,2005, , ,2021,엘리시앙오피스텔,숭인동,"12,500",종로구,1,0,30,27.36, , ,200-33,11110,7
 ,2014, , ,2021,삼전솔하임4차,숭인동,"3,000",종로구,1,43,30,19.17, , ,318-2,11110,6
 ,2017, , ,2021,경희궁자이,교북동,"1,000",종로구,1,84,31,25.66, , ,126,11110,5
 ,2002, , ,2021,캐피탈오피스텔,부암동,"2,000",종로구,1,43,20,24.53, , ,154-2,11110,4
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,1,70,2,18.6, , ,48-2,11140,4
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"3,000",중구,1,65,3,20.28, , ,48-2,11140,6
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"3,000",중구,1,60,6,18.6, , ,48-2,11140,9
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,1,65,11,17.59, , ,48-2,11140,10
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"6,000",중구,1,45,13,21.52, , ,48-2,11140,5
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"2,000",중구,1,70,14,20.28, , ,48-2,11140,8
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"19,500",중구,1,0,14,18.6, , ,48-2,11140,2
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"4,500",중구,1,55,14,18.6, , ,48-2,11140,10
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,1,65,15,17.59, , ,48-2,11140,11
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,1,70,16,18.6, , ,48-2,11140,11
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"7,000",중구,1,45,17,18.6, , ,48-2,11140,9
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"2,000",중구,1,60,18,18.6, , ,48-2,11140,5
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,1,70,20,18.6, , ,48-2,11140,6
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"2,000",중구,1,60,23,18.6, , ,48-2,11140,8
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,1,70,29,18.6, , ,48-2,11140,6
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"4,000",중구,1,52,31,17.59, , ,48-2,11140,8
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"2,000",중구,1,65,2,23.03, , ,36-2,11140,11
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"17,500",중구,1,0,9,23.03, , ,36-2,11140,18
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,1,70,9,23.03, , ,36-2,11140,10
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"18,500",중구,1,0,14,23.03, , ,36-2,11140,20
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,1,65,16,23.03, , ,36-2,11140,2
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,1,70,20,23.03, , ,36-2,11140,20
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"18,000",중구,1,0,20,23.03, , ,36-2,11140,19
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"3,000",중구,1,58,21,23.03, , ,36-2,11140,2
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,1,68,21,23.03, , ,36-2,11140,10
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,1,70,22,23.03, , ,36-2,11140,17
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,1,70,23,23.03, , ,36-2,11140,20
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,1,68,28,23.03, , ,36-2,11140,6
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,1,70,30,23.03, , ,36-2,11140,14
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"3,000",중구,1,60,30,23.03, , ,36-2,11140,12
 ,2003, , ,2021,스타빌딩,필동1가,"16,000",중구,1,0,8,26.44, , ,22-2,11140,10
 ,1999, , ,2021,광희동금호트윈 오피스텔,광희동1가,"8,500",중구,1,0,9,19.8, , ,89-1,11140,3
 ,2003, , ,2021,코업레지던스,을지로6가,500,중구,1,40,17,15.94, , ,32,11140,15
 ,2003, , ,2021,코업레지던스,을지로6가,"3,000",중구,1,33,18,15.94, , ,32,11140,2
 ,2019, , ,2021,동원스위트을지,을지로6가,"26,500",중구,1,0,23,35.22, , ,48,11140,3
 ,2019, , ,2021,을지 웰 라이프,을지로4가,"27,300",중구,1,0,11,32.63, , ,187-9,11140,5
 ,2019, , ,2021,을지 웰 라이프,을지로4가,"1,000",중구,1,105,23,32.63, , ,187-9,11140,10
 ,2020, , ,2021,오렌지카운티을지로,오장동,"19,000",중구,1,0,4,21.12, , ,145-1,11140,4
 ,2020, , ,2021,오렌지카운티을지로,오장동,"17,000",중구,1,0,7,18.18, , ,145-1,11140,2
 ,2018, , ,2021,이지마루 오장,오장동,"16,500",중구,1,0,8,19.89, , ,206-34,11140,3
 ,2021, , ,2021,오장동 오팰리오,오장동,"18,000",중구,1,0,11,18.12, , ,139-7,11140,4
 ,2021, , ,2021,오장동 오팰리오,오장동,"17,000",중구,1,0,14,18.12, , ,139-7,11140,2
 ,2020, , ,2021,오렌지카운티을지로,오장동,"18,200",중구,1,0,18,18.18, , ,145-1,11140,4
 ,2020, , ,2021,오렌지카운티을지로,오장동,"18,500",중구,1,0,22,18.36, , ,145-1,11140,4
 ,2014, , ,2021,코발트팰리스,오장동,"13,000",중구,1,0,22,20.36, , ,90-24,11140,11
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"27,000",중구,1,0,4,36.53, , ,49,11140,9
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"1,000",중구,1,70,7,26.27, , ,49,11140,16
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"3,000",중구,1,60,20,26.27, , ,49,11140,17
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"3,000",중구,1,67,23,26.27, , ,49,11140,15
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"25,000",중구,1,0,24,36.72, , ,49,11140,9
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"1,000",중구,1,70,26,26.78, , ,49,11140,9
 ,2018, , ,2021,제이매크로 타워,저동2가,"1,500",중구,1,70,14,19.35, , ,7-2,11140,6
 ,2018, , ,2021,제이매크로 타워,저동2가,"1,000",중구,1,85,18,24.85, , ,7-2,11140,4
 ,2018, , ,2021,제이매크로 타워,저동2가,"10,000",중구,1,35,22,19.35, , ,7-2,11140,13
 ,2018, , ,2021,제이매크로 타워,저동2가,500,중구,1,67,23,19.35, , ,7-2,11140,3
 ,2018, , ,2021,아리스타 에스디,신당동,"4,000",중구,1,66,5,18.66, , ,160-1,11140,9
 ,2015, , ,2021,승리빌딩,신당동,"10,000",중구,1,0,5,17.52, , ,309-45,11140,5
 ,2004, , ,2021,JK오피스텔,신당동,"5,500",중구,1,35,6,24.3, , ,353-22,11140,5
 ,2004, , ,2021,JK오피스텔,신당동,"6,000",중구,1,20,6,25.41, , ,353-22,11140,4
 ,2005, , ,2021,남산정은스카이아파트,신당동,"19,000",중구,1,0,7,29.93, , ,366-126,11140,1
 ,2014, , ,2021,신당아르브,신당동,"3,000",중구,1,55,17,21.31, , ,160-5,11140,12
 ,2016, , ,2021,신당역솔하임,신당동,"1,000",중구,1,65,18,18.8, , ,140-23,11140,2
 ,2016, , ,2021,신당역솔하임,신당동,"1,000",중구,1,70,18,18.8, , ,140-23,11140,10
 ,2004, , ,2021,JK오피스텔,신당동,"5,900",중구,1,30,23,22.75, , ,353-22,11140,5
 ,2015, , ,2021,승리빌딩,신당동,"9,000",중구,1,0,25,18.78, , ,309-45,11140,5
 ,2014, , ,2021,동대문 와이즈 캐슬,흥인동,"1,000",중구,1,55,3,19.92, , ,119,11140,2
 ,2014, , ,2021,동대문 와이즈 캐슬,흥인동,"1,000",중구,1,55,6,21.35, , ,119,11140,6
 ,2014, , ,2021,동대문 와이즈 캐슬,흥인동,"14,000",중구,1,0,14,19.92, , ,119,11140,3
 ,2014, , ,2021,동대문 와이즈 캐슬,흥인동,"14,500",중구,1,0,20,19.92, , ,119,11140,5
 ,2014, , ,2021,청계천 두산위브더제니스,흥인동,"32,000",중구,1,0,30,46.74, , ,13-1,11140,4
 ,2019, , ,2021,유진빌딩,무학동,"2,000",중구,1,57,16,16.05, , ,7-1,11140,4
 ,2019, , ,2021,유진빌딩,무학동,"10,000",중구,1,35,22,16.05, , ,7-1,11140,5
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,1,55,2,18.05, , ,1694,11140,2
 ,2016, , ,2021,신당블루카운티,황학동,"25,000",중구,1,0,4,28.58, , ,846,11140,6
 ,2015, , ,2021,(1546),황학동,"23,000",중구,1,0,4,40.07, , ,1546,11140,4
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"9,000",중구,1,30,4,20.87, , ,1694,11140,5
 ,2019, , ,2021,마블플레이스,황학동,"1,000",중구,1,37,4,23.01, , ,1596,11140,15
 ,2004, , ,2021,올리브1,황학동,"3,000",중구,1,45,5,25.05, , ,808,11140,7
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,1,65,5,22.52, , ,819,11140,14
 ,2013, , ,2021,한양 I-Class,황학동,"18,500",중구,1,0,5,29.64, , ,787,11140,6
 ,2003, , ,2021,중앙시티빌,황학동,"8,000",중구,1,30,6,24.5, , ,805,11140,4
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"6,000",중구,1,55,7,23.98, , ,1694,11140,4
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"13,000",중구,1,30,7,23.98, , ,1694,11140,13
 ,2018, , ,2021,위너빌(Winnervill),황학동,"23,100",중구,1,0,7,29.71, , ,1200,11140,3
 ,2017, , ,2021,주건축물제1동,황학동,"27,000",중구,1,0,8,41.58, , ,1452,11140,5
 ,2017, , ,2021,(1079),황학동,"26,700",중구,1,0,8,42.19, , ,1079,11140,4
 ,2004, , ,2021,신당역올리브2,황학동,500,중구,1,55,9,23.82, , ,2484,11140,7
 ,2019, , ,2021,베네스트,황학동,"23,100",중구,1,0,9,35.11, , ,855,11140,7
 ,2018, , ,2021,청계리버팰리스B,황학동,"24,100",중구,1,0,9,35.48, , ,2015,11140,4
 ,2016, , ,2021,신당블루카운티,황학동,"31,000",중구,1,0,9,44.66, , ,846,11140,11
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"6,000",중구,1,35,11,22.52, , ,819,11140,2
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"12,000",중구,1,30,11,23.98, , ,1694,11140,12
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"2,000",중구,1,60,12,22.52, , ,819,11140,12
 ,2014, , ,2021,블루카운티Ⅱ,황학동,"2,000",중구,1,100,12,49.43, , ,1628,11140,8
 ,2013, , ,2021,한양 I-Class,황학동,"2,000",중구,1,50,12,19.05, , ,787,11140,6
 ,2019, , ,2021,베네스트,황학동,"21,500",중구,1,0,14,34.89, , ,855,11140,6
 ,2003, , ,2021,중앙시티빌,황학동,"11,000",중구,1,0,15,25, , ,805,11140,6
 ,2018, , ,2021,골드캐슬Ⅳ,황학동,"29,900",중구,1,0,16,54.47, , ,1733,11140,2
 ,2004, , ,2021,신당역올리브2,황학동,"5,000",중구,1,30,19,23.82, , ,2484,11140,11
 ,2013, , ,2021,한양 I-Class,황학동,"13,000",중구,1,0,19,19.05, , ,787,11140,6
 ,2014, , ,2021,다올노블리움A동,황학동,"23,000",중구,1,0,20,44.8, , ,1744,11140,7
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,1,65,20,22.52, , ,819,11140,12
 ,2018, , ,2021,청계 블루카운티,황학동,"19,000",중구,1,0,20,26.19, , ,1720,11140,7
 ,2014, , ,2021,아미인,황학동,"3,000",중구,1,50,20,18.41, , ,836,11140,4
 ,2014, ,21.01~23.01,2021,다올 노블리움 B동,황학동,"1,000",중구,1,50,21,22.44, , ,1744-1,11140,3
 ,2003, , ,2021,중앙시티빌,황학동,"2,000",중구,1,50,21,25.5, , ,805,11140,8
 ,2018, , ,2021,청계 블루카운티,황학동,"22,000",중구,1,0,22,26.19, , ,1720,11140,7
 ,2013, , ,2021,한양 I-Class,황학동,"3,000",중구,1,50,22,19.05, , ,787,11140,11
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"1,000",중구,1,63,23,20.98, , ,1694,11140,5
 ,2014, , ,2021,아미인,황학동,"13,650",중구,1,0,23,18.23, , ,836,11140,7
 ,2004, , ,2021,신당역올리브2,황학동,"14,000",중구,1,0,23,23.82, , ,2484,11140,12
 ,2013, , ,2021,한양 I-Class,황학동,"13,100",중구,1,0,23,19.05, , ,787,11140,5
 ,2019, , ,2021,청계리버팰리스A,황학동,"26,770",중구,1,0,25,44.4, , ,2033,11140,3
 ,2019, , ,2021,청계리버팰리스A,황학동,"2,000",중구,1,95,26,34.02, , ,2033,11140,3
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,1,55,26,20.98, , ,1694,11140,2
 ,2013, , ,2021,한양 I-Class,황학동,"18,000",중구,1,0,26,29.64, , ,787,11140,4
 ,2019, , ,2021,테인트리즈,황학동,"26,770",중구,1,0,27,38.41, , ,1087,11140,5
 ,2020, , ,2021,케렌시아청계,황학동,"28,000",중구,1,0,27,29.98, , ,1749,11140,7
 ,2019, , ,2021,테인트리즈,황학동,"26,770",중구,1,0,27,38.41, , ,1087,11140,5
 ,2013, , ,2021,한양 I-Class,황학동,"2,000",중구,1,55,28,19.05, , ,787,11140,2
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"1,000",중구,1,70,28,18.05, , ,1694,11140,12
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"3,000",중구,1,60,29,18.05, , ,1694,11140,11
 ,2019, , ,2021,소미골드라인,황학동,"25,200",중구,1,0,29,35.93, , ,955,11140,3
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"1,500",중구,1,62,29,22.52, , ,819,11140,14
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"16,000",중구,1,0,30,22.52, , ,819,11140,3
 ,2014, , ,2021,다올노블리움A동,황학동,"23,000",중구,1,0,30,44.8, , ,1744,11140,2
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"27,000",중구,1,0,15,41.14, , ,217,11140,5
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"33,000",중구,1,0,18,36.15, , ,217,11140,9
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"1,000",중구,1,120,27,41.14, , ,217,11140,5
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"1,000",중구,1,125,27,41.14, , ,217,11140,4
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"34,500",중구,1,5,30,41.14, , ,217,11140,3
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"35,000",중구,1,0,30,41.14, , ,217,11140,3
 ,2005, , ,2021,바비엥-2,의주로1가,"1,000",중구,1,90,11,29.48, , ,25-10,11140,12
 ,2006, , ,2021,브라운스톤서울,중림동,"2,000",중구,1,150,12,62.82, , ,355,11140,16
 ,2005, , ,2021,서울역 디오빌,만리동1가,"23,000",중구,1,54,8,56.17, , ,62-7,11140,9
 ,2020, , ,2021,하람휴,만리동1가,"30,000",중구,1,0,9,28.82, , ,32-1,11140,9
 ,2005, , ,2021,서울역 디오빌,만리동1가,"37,800",중구,1,0,13,56.17, , ,62-7,11140,9
 ,2004, , ,2021,KCC 파크타운,만리동2가,"10,000",중구,1,90,2,66.47, , ,11-1,11140,13
 ,2004, , ,2021,갈월동 에이트리움,갈월동,"21,000",용산구,1,0,1,31.51, , ,101-49,11170,12
 ,2004, , ,2021,갈월동 에이트리움,갈월동,"19,820",용산구,1,0,30,31.1, , ,101-49,11170,10
 ,2004, , ,2021,갈월동 에이트리움,갈월동,"19,950",용산구,1,0,30,31.1, , ,101-49,11170,10
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,85,5,21.51, , ,56,11170,6
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,95,13,25.37, , ,56,11170,15
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,115,15,29.61, , ,56,11170,26
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,100,19,27.42, , ,56,11170,14
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,85,22,21.52, , ,56,11170,14
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,95,25,25.43, , ,56,11170,15
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,100,26,27.42, , ,56,11170,11
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,100,26,27.69, , ,56,11170,18
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,100,27,27.42, , ,56,11170,11
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,115,27,29.95, , ,56,11170,22
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,1,115,29,29.61, , ,56,11170,20
 ,2020, , ,2021,용산 다올 노블리움,청파동3가,"19,400",용산구,1,0,25,18.09, , ,80-6,11170,7
 ,2020, , ,2021,용산 다올 노블리움,청파동3가,"1,000",용산구,1,70,26,18.09, , ,80-6,11170,3
 ,2020, , ,2021,용산 다올 노블리움,청파동3가,"18,000",용산구,1,0,26,18.09, , ,80-6,11170,7
 ,2004, , ,2021,디아뜨 센트럴,원효로1가,"15,000",용산구,1,0,8,25.5, , ,112-4,11170,9
 ,2017, , ,2021,용산1차휴먼타운,원효로1가,"28,300",용산구,1,0,8,29.97, , ,120-20,11170,14
 ,2019, , ,2021,하람 휴,원효로1가,"28,000",용산구,1,0,9,29.56, , ,28-10,11170,11
 ,2018, , ,2021,용산2차휴먼타운,원효로1가,"27,300",용산구,1,0,12,29.94, , ,120-22,11170,15
 ,2018, , ,2021,용산파크뷰,원효로1가,"28,600",용산구,1,0,13,36.64, , ,46-3,11170,7
 ,2018, , ,2021,용산파크뷰,원효로1가,"26,250",용산구,1,0,19,36.64, , ,46-3,11170,3
 ,2018, , ,2021,용산2차휴먼타운,원효로1가,"26,775",용산구,1,0,22,29.94, , ,120-22,11170,16
 ,2018, , ,2021,용산2차휴먼타운,원효로1가,"26,200",용산구,1,0,25,29.37, , ,120-22,11170,9
 ,2018, , ,2021,용산2차휴먼타운,원효로1가,"26,200",용산구,1,0,28,29.94, , ,120-22,11170,8
 ,2017, , ,2021,용산1차휴먼타운,원효로1가,"1,000",용산구,1,104,30,33.61, , ,120-20,11170,8
 ,2018, , ,2021,용산2차휴먼타운,원효로1가,"1,000",용산구,1,105,31,29.94, , ,120-22,11170,15
 ,2020, , ,2021,용산파크뷰II,원효로3가,"26,000",용산구,1,0,2,24.67, , ,130-1,11170,14
 ,2020, , ,2021,용산파크뷰II,원효로3가,"22,000",용산구,1,0,5,25.99, , ,130-1,11170,7
 ,2020, , ,2021,용산파크뷰II,원효로3가,"24,000",용산구,1,0,11,25.99, , ,130-1,11170,17
 ,2020, , ,2021,용산파크뷰II,원효로3가,"15,000",용산구,1,50,15,25.99, , ,130-1,11170,14
 ,2020, , ,2021,용산파크뷰II,원효로3가,"15,000",용산구,1,50,15,25.99, , ,130-1,11170,14
