갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2020,신규,21.10~23.10,2021,블루카운티 숭인Ⅰ,숭인동,"24,500",종로구,9,0,23,26.97, , ,217-16,11110,7
 ,2004,신규,21.10~22.10,2021,롯데캐슬 천지인,숭인동,"1,000",종로구,9,80,24,39.6, , ,76,11110,10
 ,2020, ,21.09~22.09,2021,헤스티아,숭인동,"1,000",종로구,9,55,24,15.47, , ,317-48,11110,13
 ,2004,신규,21.09~22.09,2021,종로대우디오빌,숭인동,"1,000",종로구,9,60,25,30.17, , ,310,11110,6
 ,2005,신규,21.09~22.09,2021,경일오피스텔,숭인동,"2,000",종로구,9,48,27,23.04, , ,1367,11110,14
 ,2013,신규,21.10~23.10,2021,그레이스탑,숭인동,"9,000",종로구,9,0,27,23.01, , ,178-94,11110,3
 ,2005,신규, ,2021,동양파라빌,숭인동,"1,000",종로구,9,50,30,24.93, , ,1388,11110,12
사용,2017,갱신,21.10~22.10,2021,경희궁자이,교북동,"2,000",종로구,9,83,9,25.91,"2,000",79,126,11110,2
 ,2017,신규,21.09~23.09,2021,경희궁자이,교북동,"30,000",종로구,9,0,16,25.91, , ,126,11110,2
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,9,80,4,21.52, , ,48-2,11140,8
 ,2007, ,21.10~22.09,2021,명동 엠퍼스트플레이스,충무로2가,500,중구,9,75,7,18.6, , ,48-2,11140,2
 ,1999,신규,21.09~22.09,2021,광희동금호트윈 오피스텔,광희동1가,300,중구,9,50,7,24.84, , ,89-1,11140,10
 ,2005,신규,21.10~23.10,2021,성진오피스텔,광희동2가,"7,000",중구,9,10,17,22.8, , ,194-1,11140,5
 ,2019,신규,21.10~23.10,2021,동원스위트을지,을지로6가,"24,000",중구,9,0,11,35.22, , ,48,11140,6
 ,2021,신규,21.10~23.10,2021,오장동 오팰리오,오장동,"16,200",중구,9,0,10,18.12, , ,139-7,11140,2
 ,2020,신규,21.09~22.09,2021,오렌지카운티을지로,오장동,"1,000",중구,9,78,18,21.12, , ,145-1,11140,4
 ,2020,신규,21.12~23.12,2021,오렌지카운티을지로,오장동,"22,000",중구,9,0,28,21.12, , ,145-1,11140,4
 ,2013,신규,21.09~22.09,2021,엘크루 메트로시티,충무로3가,"1,000",중구,9,70,4,26.78, , ,49,11140,15
 ,2013,신규,21.09~22.09,2021,엘크루 메트로시티,충무로3가,"1,000",중구,9,90,7,37.77, , ,49,11140,11
 ,2013,신규,21.10~23.10,2021,엘크루 메트로시티,충무로3가,"23,000",중구,9,0,13,28.94, , ,49,11140,16
 ,2013,신규,21.09~22.09,2021,엘크루 메트로시티,충무로3가,"1,000",중구,9,90,13,29.46, , ,49,11140,13
 ,2013, ,21.10~23.10,2021,엘크루 메트로시티,충무로3가,"23,000",중구,9,0,17,28.94, , ,49,11140,7
 ,2014,신규,22.04~24.04,2021,신당아르브,신당동,"16,000",중구,9,0,10,21.31, , ,160-5,11140,15
 ,2014,신규,21.10~23.10,2021,신당아르브,신당동,"17,500",중구,9,0,11,21.31, , ,160-5,11140,9
 ,2021,신규, ,2021,(372-49),신당동,"3,000",중구,9,70,13,20.34, , ,372-49,11140,5
 ,2018,갱신,21.10~22.10,2021,대현프리몰,신당동,"1,000",중구,9,66,14,18.18,"1,000",64,421-1,11140,7
 ,2014,신규,21.09~22.09,2021,신당아르브,신당동,"1,000",중구,9,65,15,21.31, , ,160-5,11140,8
 ,2015, , ,2021,남산더힐B동,신당동,"3,000",중구,9,82,15,34.71, , ,420-23,11140,6
 ,2018,신규,21.09~22.09,2021,아리스타 에스디,신당동,"1,000",중구,9,74,15,18.66, , ,160-1,11140,9
 ,2020,신규,21.10~22.10,2021,(251-73),신당동,"1,000",중구,9,88,16,18.7, , ,251-73,11140,4
 ,2020,신규,21.10~22.09,2021,(251-10),신당동,"2,000",중구,9,70,16,22.29, , ,251-10,11140,9
 ,2015, , ,2021,남산더힐B동,신당동,"24,000",중구,9,0,20,36.7, , ,420-23,11140,6
 ,2020, ,21.10~23.10,2021,(251-10),신당동,"28,000",중구,9,0,24,22.29, , ,251-10,11140,9
 ,2021,신규,21.10~23.10,2021,(372-49),신당동,"4,000",중구,9,65,27,20.34, , ,372-49,11140,6
 ,2016,신규,21.10~22.10,2021,신당역솔하임,신당동,"1,000",중구,9,78,28,18.8, , ,140-23,11140,7
 ,2018,갱신,21.10~23.10,2021,대현프리몰,신당동,"1,000",중구,9,79,30,26.37,"1,000",78,421-1,11140,4
 ,2013,신규,21.10~22.10,2021,	(91)	,흥인동,500,중구,9,55,3,20.98, , ,91,11140,5
 ,2014, , ,2021,청계천 두산위브더제니스,흥인동,"27,000",중구,9,0,13,34.61, , ,13-1,11140,7
 ,2016,신규,21.10~23.10,2021,동대문솔하임,흥인동,"20,000",중구,9,0,16,24.29, , ,8,11140,3
 ,2013,신규,21.09~22.09,2021,	(91)	,흥인동,"1,000",중구,9,65,24,25.01, , ,91,11140,6
 ,2018, , ,2021,위더스하임,흥인동,"13,000",중구,9,16,27,24.48, , ,142-1,11140,6
 ,2016, , ,2021,리마크빌 동대문,흥인동,"1,000",중구,9,77,27,24.65, , ,86,11140,7
 ,2014,신규,21.11~23.10,2021,청계천 두산위브더제니스,흥인동,"3,000",중구,9,130,27,46.23, , ,13-1,11140,13
 ,2014,갱신,21.11~23.11,2021,청계천 두산위브더제니스,흥인동,"55,700",중구,9,200,30,46.23,"50,000",200,13-1,11140,4
 ,2019, , ,2021,유진빌딩,무학동,"1,000",중구,9,77,4,18.46, , ,7-1,11140,6
 ,2004,신규,21.09~22.09,2021,올리브1,황학동,"1,000",중구,9,55,3,23.73, , ,808,11140,5
 ,2021, ,21.09~22.09,2021,한양립스 이노와이즈,황학동,"1,000",중구,9,70,3,21.72, , ,1257,11140,12
 ,2021, ,21.09~22.09,2021,한양립스 이노와이즈,황학동,"5,000",중구,9,47,3,21.72, , ,1257,11140,6
 ,2019, , ,2021,소미골드라인,황학동,"25,700",중구,9,0,4,36.31, , ,951,11140,3
 ,2019,신규,21.09~22.09,2021,마블플레이스,황학동,"1,000",중구,9,65,4,22.89, , ,1596,11140,10
 ,2014, ,21.11~23.11,2021,아미인,황학동,"14,000",중구,9,0,4,18.41, , ,836,11140,6
 ,2021, ,21.09~23.09,2021,한양립스 이노와이즈,황학동,"18,000",중구,9,0,4,21.72, , ,1257,11140,5
 ,2019,신규,21.09~22.09,2021,OR Plus Loft 오피스텔,황학동,"5,000",중구,9,135,4,39.04, , ,1694,11140,13
 ,2021,신규,21.10~23.10,2021,한양립스 이노와이즈,황학동,"1,000",중구,9,70,4,21.72, , ,1257,11140,3
 ,2021,신규,21.09~22.09,2021,한양립스 이노와이즈,황학동,"1,000",중구,9,70,4,21.72, , ,1257,11140,10
 ,2021, ,21.10~23.10,2021,한양립스 이노와이즈,황학동,"19,000",중구,9,0,6,21.72, , ,1257,11140,8
 ,2014,신규,21.10~22.10,2021,황학동 복합시설(DUO302),황학동,"4,000",중구,9,50,6,22.52, , ,819,11140,19
 ,2018, ,21.09~23.09,2021,청계 블루카운티,황학동,"22,000",중구,9,0,6,26.19, , ,1720,11140,5
 ,2019, , ,2021,소미골드라인,황학동,"25,700",중구,9,0,6,35.93, , ,955,11140,5
 ,2020, , ,2021,케렌시아청계,황학동,"29,500",중구,9,0,6,29.98, , ,1749,11140,4
 ,2021, ,21.10~23.10,2021,한양립스 이노와이즈,황학동,"18,000",중구,9,0,6,18.56, , ,1257,11140,9
 ,2013, ,21.10~23.10,2021,한양 I-Class,황학동,"12,000",중구,9,0,7,19.05, , ,787,11140,3
 ,2021,신규,21.09~22.09,2021,한양립스 이노와이즈,황학동,"2,000",중구,9,110,7,36.07, , ,1257,11140,6
 ,2021, ,21.10~22.10,2021,한양립스 이노와이즈,황학동,"5,000",중구,9,53,7,21.72, , ,1257,11140,11
 ,2021,신규,21.10~23.10,2021,한양립스 이노와이즈,황학동,"35,000",중구,9,0,7,36.07, , ,1257,11140,12
 ,2014,신규,21.10~22.10,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,9,65,8,22.52, , ,819,11140,16
 ,2021, ,21.09~22.09,2021,한양립스 이노와이즈,황학동,"1,000",중구,9,100,8,30.79, , ,1257,11140,11
 ,2021, ,21.10~23.09,2021,한양립스 이노와이즈,황학동,"18,000",중구,9,0,9,21.72, , ,1257,11140,5
 ,없음, , ,2021,주건축물제1동,황학동,"15,750",중구,9,0,9,23.61, , ,19,11140,4
 ,2019, , ,2021,소미골드라인,황학동,"25,720",중구,9,0,10,36.14, , ,955,11140,4
 ,2014,신규,21.09~22.09,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,9,65,11,22.52, , ,819,11140,16
 ,2004,신규,21.10~22.10,2021,올리브1,황학동,"1,000",중구,9,60,11,25.05, , ,808,11140,15
 ,2021,신규,21.10~23.10,2021,메트하임 신당역 오피스텔,황학동,"45,000",중구,9,0,11,46.17, , ,1074-2,11140,15
 ,2014,신규,21.10~23.10,2021,황학동 복합시설(DUO302),황학동,"12,000",중구,9,20,16,23.06, , ,819,11140,13
 ,2003, , ,2021,중앙시티빌,황학동,"12,000",중구,9,0,16,25, , ,805,11140,13
 ,2021,신규,21.10~23.10,2021,한양립스 이노와이즈,황학동,"19,000",중구,9,0,16,21.72, , ,1257,11140,8
 ,2017,갱신,21.09~23.09,2021,주건축물제1동,황학동,"35,000",중구,9,0,16,57.81,"33,000", ,1452,11140,11
 ,2016, , ,2021,하늘드리움2차,황학동,"3,000",중구,9,95,16,38.31, , ,876,11140,4
 ,2014,신규,21.09~23.09,2021,황학동 복합시설(DUO302),황학동,"14,500",중구,9,0,17,22.52, , ,819,11140,2
 ,2021, ,21.10~23.10,2021,한양립스 이노와이즈,황학동,"26,500",중구,9,0,17,30.79, , ,1257,11140,8
 ,2021, ,21.10~23.10,2021,한양립스 이노와이즈,황학동,"17,000",중구,9,0,17,18.56, , ,1257,11140,12
 ,2021, ,21.10~23.10,2021,한양립스 이노와이즈,황학동,"18,000",중구,9,0,18,18.56, , ,1257,11140,7
사용,2017,갱신,21.12~23.12,2021,(1079),황학동,"29,925",중구,9,0,22,49.99,"28,500", ,1079,11140,5
 ,2021,신규,21.10~23.10,2021,한양립스 이노와이즈,황학동,"18,000",중구,9,0,22,21.72, , ,1257,11140,9
 ,2021,신규,21.09~23.09,2021,한양립스 이노와이즈,황학동,"19,000",중구,9,0,23,21.72, , ,1257,11140,7
 ,2021,신규,21.09~22.09,2021,한양립스 이노와이즈,황학동,"2,000",중구,9,65,23,21.72, , ,1257,11140,6
 ,2014, ,21.10~22.10,2021,황학동 복합시설(DUO302),황학동,"2,000",중구,9,60,24,22.52, , ,819,11140,4
 ,2021,신규,21.10~22.10,2021,한양립스 이노와이즈,황학동,"1,000",중구,9,70,24,21.72, , ,1257,11140,9
 ,2021,신규,21.11~23.11,2021,메트하임 신당역 오피스텔,황학동,"38,000",중구,9,0,25,40.47, , ,1074-2,11140,11
 ,2021,신규,21.11~23.11,2021,메트하임 신당역 오피스텔,황학동,"38,200",중구,9,0,25,40.47, , ,1074-2,11140,9
 ,2004,신규,21.10~22.09,2021,신당역올리브2,황학동,"1,000",중구,9,55,25,23.82, , ,2484,11140,6
 ,2021, ,21.10~23.10,2021,한양립스 이노와이즈,황학동,"19,000",중구,9,0,26,21.72, , ,1257,11140,6
 ,2021,신규,21.09~23.09,2021,한양립스 이노와이즈,황학동,"18,000",중구,9,0,26,21.72, , ,1257,11140,8
 ,2021, , ,2021,메트하임 신당역 오피스텔,황학동,"2,000",중구,9,75,26,24.19, , ,1074-2,11140,14
 ,2021,신규,21.10~23.10,2021,한양립스 이노와이즈,황학동,"19,000",중구,9,0,26,21.72, , ,1257,11140,10
 ,2021, ,21.10~23.10,2021,한양립스 이노와이즈,황학동,"20,000",중구,9,0,27,21.72, , ,1257,11140,7
 ,2017, , ,2021,주건축물제1동,황학동,"27,000",중구,9,0,27,41.58, , ,1452,11140,7
 ,2021, ,21.10~22.10,2021,한양립스 이노와이즈,황학동,"17,000",중구,9,0,27,18.56, , ,1257,11140,8
 ,2014,신규,21.10~22.10,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,9,65,28,22.52, , ,819,11140,5
 ,2013,신규,21.10~22.10,2021,한양 I-Class,황학동,"1,000",중구,9,58,28,19.05, , ,787,11140,12
 ,2013,신규,21.10~23.10,2021,한양 I-Class,황학동,"12,000",중구,9,0,28,19.05, , ,787,11140,6
 ,2021, ,21.11~23.11,2021,한양립스 이노와이즈,황학동,"18,500",중구,9,0,28,21.72, , ,1257,11140,8
 ,2021, ,21.10~22.10,2021,한양립스 이노와이즈,황학동,"1,000",중구,9,70,29,21.72, , ,1257,11140,5
 ,2021,신규,21.11~23.11,2021,메트하임 신당역 오피스텔,황학동,"35,100",중구,9,0,29,37.44, , ,1074-2,11140,9
 ,2004,신규,21.10~22.10,2021,올리브1,황학동,"3,000",중구,9,40,30,25.05, , ,808,11140,13
 ,2016,신규,21.09~23.09,2021,덕수궁롯데캐슬,순화동,"10,000",중구,9,90,15,41.14, , ,217,11140,10
 ,2003,신규,21.11~23.11,2021,바비엥-1,의주로1가,"45,150",중구,9,0,28,95.39, , ,32-2,11140,6
사용,2006,갱신,21.10~22.10,2021,브라운스톤서울,중림동,"44,000",중구,9,0,6,62.82,"42,000", ,355,11140,5
사용,2004,갱신,21.10~23.10,2021,KCC 파크타운,만리동2가,"36,750",중구,9,0,4,66.47,"35,000", ,11-1,11140,3
 ,2004,갱신,21.11~23.10,2021,KCC 파크타운,만리동2가,"17,000",중구,9,65,9,66.47,"17,000",60,11-1,11140,10
 ,2004, ,21.10~23.10,2021,갈월동 에이트리움,갈월동,"22,000",용산구,9,0,16,30.97, , ,101-49,11170,5
 ,2004, ,21.10~22.10,2021,갈월동 에이트리움,갈월동,"1,000",용산구,9,75,18,30.97, , ,101-49,11170,10
 ,2015,신규,21.09~22.09,2021,트윈시티 남산,동자동,"33,000",용산구,9,0,1,28.33, , ,56,11170,20
 ,2015, , ,2021,트윈시티 남산,동자동,"33,000",용산구,9,0,1,28.33, , ,56,11170,20
 ,2015, ,21.09~23.09,2021,트윈시티 남산,동자동,"25,000",용산구,9,0,1,21.71, , ,56,11170,26
 ,2015,신규,21.09~22.09,2021,트윈시티 남산,동자동,"1,000",용산구,9,125,2,29.95, , ,56,11170,17
 ,2013,신규,21.10~23.10,2021,센트레빌아스테리움서울,동자동,"4,000",용산구,9,320,3,102.31, , ,45,11170,15
 ,2015,신규,21.11~23.11,2021,트윈시티 남산,동자동,"27,000",용산구,9,0,9,25.48, , ,56,11170,14
 ,2015, ,21.09~23.09,2021,트윈시티 남산,동자동,"31,000",용산구,9,0,10,29.61, , ,56,11170,12
 ,2015, ,21.09~23.09,2021,트윈시티 남산,동자동,"31,000",용산구,9,0,15,27.42, , ,56,11170,27
 ,2015,신규,21.10~23.10,2021,트윈시티 남산,동자동,"24,000",용산구,9,0,16,21.52, , ,56,11170,24
 ,2015, ,21.10~23.10,2021,트윈시티 남산,동자동,"23,000",용산구,9,0,29,21.71, , ,56,11170,11
 ,2019,신규,21.10~23.10,2021,하람 휴,원효로1가,"25,000",용산구,9,6,2,29.56, , ,28-10,11170,14
 ,2021,신규,21.10~23.10,2021,오피스텔 채원,원효로1가,"27,500",용산구,9,0,3,23.76, , ,119-13,11170,7
 ,2021,신규,21.09~22.09,2021,오피스텔 채원,원효로1가,"1,000",용산구,9,77,8,19.19, , ,119-13,11170,8
 ,2021,신규,21.10~23.10,2021,오피스텔 채원,원효로1가,"25,300",용산구,9,0,17,22.22, , ,119-13,11170,13
 ,2019,신규,21.11~23.11,2021,하람 휴,원효로1가,"27,000",용산구,9,0,25,27.27, , ,28-10,11170,13
 ,2019,신규,21.11~23.11,2021,하람 휴,원효로1가,"25,000",용산구,9,0,25,24.29, , ,28-10,11170,11
사용,2019,갱신,21.11~23.07,2021,하람 휴,원효로1가,"25,000",용산구,9,0,25,24.29,"24,000", ,28-10,11170,9
 ,2019,갱신,21.10~22.10,2021,하람 휴,원효로1가,"26,250",용산구,9,0,27,27.27,"25,000", ,28-10,11170,8
 ,2003,신규,21.09~23.09,2021,e테크밸리,원효로3가,"19,000",용산구,9,0,9,38.12, , ,51-37,11170,11
사용,2003,갱신,21.09~23.09,2021,e테크밸리,원효로3가,"13,000",용산구,9,0,13,32,"12,500", ,51-37,11170,9
 ,2020,신규,21.11~23.11,2021,용산파크뷰II,원효로3가,"24,000",용산구,9,0,25,25.99, , ,130-1,11170,17
 ,2007,신규,21.09~23.09,2021,이안용산프리미어,문배동,"3,000",용산구,9,60,2,24.78, , ,3-3,11170,2
사용,2007,갱신,21.09~23.09,2021,이안용산프리미어,문배동,"44,100",용산구,9,0,2,71.38,"42,000", ,3-3,11170,6
 ,2013,신규,21.10~23.10,2021,용산큐브,문배동,"18,000",용산구,9,0,2,17.46, , ,24-4,11170,7
사용,2017,갱신,21.12~23.12,2021,용산 리브,문배동,"34,100",용산구,9,0,4,45.92,"32,500", ,10-3,11170,6
 ,2013,신규,21.10~22.10,2021,용산큐브,문배동,"15,000",용산구,9,15,7,17.46, , ,24-4,11170,5
 ,2004,신규,21.10~22.10,2021,지오베르크,문배동,"23,000",용산구,9,0,9,31.35, , ,17-1,11170,2
 ,2005,신규,21.10~23.10,2021,이안 용산1차,문배동,"56,000",용산구,9,0,9,73.56, , ,11-14,11170,5
사용,2012,갱신,21.11~23.11,2021,프라임펠리스,문배동,"22,000",용산구,9,0,10,27.83,"21,000", ,24-8,11170,10
 ,2015,신규,21.10~23.10,2021,용산KCC웰츠타워,문배동,"25,200",용산구,9,0,10,29.25, , ,11-10,11170,4
 ,2007,신규,21.10~23.10,2021,이안용산프리미어,문배동,"55,000",용산구,9,0,11,66.53, , ,3-3,11170,6
 ,2007,신규,21.09~22.09,2021,용산씨제이나인파크,문배동,"30,000",용산구,9,57,13,71.39, , ,24-6,11170,12
 ,2012,신규,21.10~22.10,2021,프라임펠리스,문배동,"16,500",용산구,9,0,14,18.55, , ,24-8,11170,11
 ,2010,신규,21.09~22.09,2021,리첸시아 용산B,문배동,"10,000",용산구,9,150,14,59.94, , ,40-31,11170,3
 ,2015,신규,21.10~22.10,2021,용산KCC웰츠타워,문배동,"1,200",용산구,9,130,17,41.94, , ,11-10,11170,7
 ,2007, ,21.10~22.10,2021,이안용산프리미어,문배동,"18,000",용산구,9,0,24,24.78, , ,3-3,11170,4
 ,2013,신규,21.10~23.10,2021,용산큐브,문배동,"18,000",용산구,9,0,27,17.46, , ,24-4,11170,3
 ,2015,갱신,21.10~23.11,2021,용산KCC웰츠타워,문배동,"25,357",용산구,9,0,28,32.84,"23,000", ,11-10,11170,8
 ,2004, , ,2021,삼라마이다스빌,문배동,"17,500",용산구,9,0,30,28.23, , ,40-19,11170,3
 ,2005,신규,21.11~23.11,2021,이안 용산1차,문배동,"18,200",용산구,9,0,30,30.04, , ,11-29,11170,9
사용,2007,갱신,21.10~23.10,2021,대우 월드마크 용산,한강로1가,"50,400",용산구,9,0,1,79.65,"48,000", ,64,11170,14
 ,2005, , ,2021,용산파크자이,한강로1가,"17,000",용산구,9,0,1,38.1, , ,50-1,11170,29
사용,2005,갱신,21.10~23.10,2021,용산파크자이,한강로1가,"29,000",용산구,9,0,10,33.6,"28,000", ,50-1,11170,23
 ,2005, , ,2021,용산파크자이,한강로1가,"1,000",용산구,9,130,27,42.39, , ,50-1,11170,20
 ,2004,신규,21.09~23.09,2021,대우디오빌한강로오피스텔,한강로2가,"20,000",용산구,9,0,3,29.66, , ,312-4,11170,11
 ,2017,신규,21.11~23.11,2021,용산푸르지오써밋,한강로2가,"55,000",용산구,9,0,4,46, , ,420,11170,25
 ,2017,신규,21.10~23.10,2021,용산푸르지오써밋,한강로2가,"52,000",용산구,9,0,6,40.81, , ,420,11170,34
 ,2017,신규,21.10~23.10,2021,용산푸르지오써밋,한강로2가,"57,800",용산구,9,0,7,44.7, , ,420,11170,24
사용,2017,갱신,21.11~22.11,2021,용산푸르지오써밋,한강로2가,"10,000",용산구,9,85,7,27.75,"10,000",80,420,11170,19
 ,2017,신규,21.10~23.10,2021,용산푸르지오써밋,한강로2가,"45,000",용산구,9,0,7,29.85, , ,420,11170,37
 ,2017,신규,21.10~22.10,2021,용산푸르지오써밋,한강로2가,"2,000",용산구,9,105,8,26.7, , ,420,11170,30
 ,2017,신규,21.11~23.11,2021,용산푸르지오써밋,한강로2가,"56,000",용산구,9,0,9,46, , ,420,11170,19
사용,2017,갱신,21.09~22.09,2021,용산푸르지오써밋,한강로2가,"2,000",용산구,9,117,9,44.7,"2,000",111,420,11170,32
사용,2004,갱신,21.10~23.10,2021,대우디오빌한강로오피스텔,한강로2가,"22,000",용산구,9,0,11,33.95,"21,000", ,312-4,11170,11
 ,2004,신규,21.10~23.10,2021,대우디오빌한강로오피스텔,한강로2가,"1,000",용산구,9,80,11,33.95, , ,312-4,11170,13
 ,2017,신규,21.09~23.09,2021,용산푸르지오써밋,한강로2가,"39,000",용산구,9,0,11,26.7, , ,420,11170,32
 ,2017,신규,21.09~23.04,2021,용산푸르지오써밋,한강로2가,"33,000",용산구,9,30,14,26.7, , ,420,11170,23
 ,2004,신규, ,2021,한강로 대우아이빌,한강로2가,"1,000",용산구,9,75,15,34.83, , ,2-11,11170,10
 ,2017,신규,21.10~22.10,2021,용산푸르지오써밋,한강로2가,"3,400",용산구,9,91,18,25.65, , ,420,11170,20
 ,2017,신규,21.10~22.09,2021,용산푸르지오써밋,한강로2가,"3,000",용산구,9,190,23,44.7, , ,420,11170,25
 ,2017,신규,21.11~22.11,2021,용산푸르지오써밋,한강로2가,"1,000",용산구,9,97,23,26.59, , ,420,11170,37
 ,2004, ,21.10~22.10,2021,대우디오빌한강로오피스텔,한강로2가,"1,000",용산구,9,73,23,29.66, , ,312-4,11170,16
사용,2005,갱신,21.09~23.09,2021,한강현대하이엘,한강로2가,"22,000",용산구,9,0,23,30.03,"21,000", ,2-36,11170,3
 ,2017,신규,21.10~22.09,2021,용산푸르지오써밋,한강로2가,"3,000",용산구,9,120,24,29.74, , ,420,11170,24
 ,2004,신규,21.10~23.10,2021,대우디오빌한강로오피스텔,한강로2가,"23,500",용산구,9,0,24,32.85, , ,312-4,11170,4
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"35,200",용산구,9,0,25,42.64, , ,420,11170,38
 ,없음,신규,21.10~22.10,2021,래미안 용산 더 센트럴,한강로2가,"50,400",용산구,9,0,29,55.99, , ,422,11170,15
 ,2005,신규,21.09~23.09,2021,한강현대하이엘,한강로2가,"20,000",용산구,9,20,30,39.37, , ,2-36,11170,3
 ,2004,갱신,21.10~23.10,2021,한강대우트럼프월드3,한강로3가,"24,150",용산구,9,0,7,30.91,"23,000", ,65-230,11170,12
 ,2004,신규, ,2021,한강대우트럼프월드3,한강로3가,"70,000",용산구,9,0,13,105.4, , ,65-230,11170,24
사용,2004,갱신,21.09~23.09,2021,한강대우트럼프월드3,한강로3가,"24,150",용산구,9,0,25,30.91,"23,000", ,65-230,11170,5
사용,2003,갱신,21.09~22.09,2021,노블리안,상왕십리동,"1,000",성동구,9,70,1,30.81,"1,000",70,750,11200,2
