갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2019,신규,21.09~23.09,2021,동원스위트을지,을지로6가,"25,200",중구,7,0,21,36.98, , ,48,11140,3
 ,2019, ,21.07~23.07,2021,을지 웰 라이프,을지로4가,"25,725",중구,7,0,2,32.63, , ,187-9,11140,6
 ,2020,신규,21.08~23.08,2021,오렌지카운티을지로,오장동,"20,500",중구,7,0,8,21.12, , ,145-1,11140,5
 ,2018,신규,21.07~22.07,2021,이지마루 오장,오장동,"2,000",중구,7,55,10,19.89, , ,206-34,11140,4
 ,2021,신규,21.07~23.07,2021,오장동 오팰리오,오장동,"17,000",중구,7,0,12,18.12, , ,139-7,11140,2
 ,2013,갱신,21.08~22.08,2021,엘크루 메트로시티,충무로3가,"10,000",중구,7,48,12,29.46,"10,000",45,49,11140,7
 ,2013,신규,21.08~22.08,2021,엘크루 메트로시티,충무로3가,"1,000",중구,7,90,30,36.46, , ,49,11140,15
 ,2018, ,21.08~22.08,2021,제이매크로 타워,저동2가,"18,743",중구,7,0,12,19.35, , ,7-2,11140,10
 ,2020,신규,21.07~23.06,2021,(251-73),신당동,"1,000",중구,7,88,1,18.7, , ,251-73,11140,4
 ,2016, , ,2021,신당역솔하임,신당동,"18,000",중구,7,0,2,18.6, , ,140-23,11140,3
 ,2014, ,21.07~23.07,2021,신당아르브,신당동,"17,500",중구,7,0,3,21.31, , ,160-5,11140,13
 ,2014, ,21.07~23.07,2021,신당아르브,신당동,"17,000",중구,7,0,3,21.31, , ,160-5,11140,16
 ,2020,신규,21.07~22.07,2021,(251-10),신당동,"1,000",중구,7,100,5,22.29, , ,251-10,11140,9
 ,2014,신규,21.07~22.07,2021,신당아르브,신당동,"1,000",중구,7,65,7,21.31, , ,160-5,11140,10
 ,2020,신규,21.07~22.07,2021,(251-73),신당동,"1,000",중구,7,85,7,18.7, , ,251-73,11140,4
 ,2020,신규,21.07~22.07,2021,(251-10),신당동,"2,000",중구,7,70,9,22.29, , ,251-10,11140,11
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"21,000",중구,7,0,10,20.34, , ,372-49,11140,10
 ,2014,신규,21.09~23.09,2021,신당아르브,신당동,"17,500",중구,7,0,13,21.31, , ,160-5,11140,13
 ,2021, , ,2021,(372-49),신당동,"20,000",중구,7,0,13,20.34, , ,372-49,11140,8
 ,2018,신규,21.08~23.08,2021,대현프리몰,신당동,"1,000",중구,7,85,15,27.32, , ,421-1,11140,8
 ,2021, , ,2021,(372-49),신당동,"1,000",중구,7,80,17,20.34, , ,372-49,11140,9
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"3,000",중구,7,70,19,20.34, , ,372-49,11140,5
 ,2020,신규,21.08~22.08,2021,(251-73),신당동,"1,000",중구,7,92,19,18.7, , ,251-73,11140,5
 ,2018, ,21.07~22.01,2021,아리스타 에스디,신당동,"1,000",중구,7,73,21,18.66, , ,160-1,11140,5
 ,2021,신규,21.07~22.07,2021,(372-49),신당동,"5,000",중구,7,60,22,20.34, , ,372-49,11140,10
 ,2020,신규,21.07~22.07,2021,(251-73),신당동,"3,000",중구,7,85,24,18.7, , ,251-73,11140,5
 ,2018,신규,21.08~23.08,2021,대현프리몰,신당동,"1,000",중구,7,83,26,26.37, , ,421-1,11140,7
 ,2004, ,21.07~23.03,2021,JK오피스텔,신당동,"9,450",중구,7,0,27,22.13, , ,353-22,11140,2
 ,2016, ,21.08~22.08,2021,신당역솔하임,신당동,"2,000",중구,7,80,29,26.72, , ,140-23,11140,10
 ,2016, ,21.07~22.07,2021,리마크빌 동대문,흥인동,"1,000",중구,7,86,1,28.62, , ,86,11140,14
 ,2016,신규,21.07~22.07,2021,동대문솔하임,흥인동,"1,000",중구,7,80,5,24.29, , ,8,11140,13
 ,2018,신규,21.07~22.08,2021,위더스하임,흥인동,"24,000",중구,7,0,8,24.48, , ,142-1,11140,3
 ,2014,신규,21.08~22.08,2021,청계천 두산위브더제니스,흥인동,"1,000",중구,7,130,21,46.23, , ,13-1,11140,19
 ,2013,신규,21.08~22.08,2021,	(91)	,흥인동,"1,000",중구,7,50,28,21.88, , ,91,11140,5
 ,2019,신규,21.07~22.07,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,7,80,1,22.63, , ,1694,11140,3
 ,2019,신규,21.08~22.08,2021,OR Plus Loft 오피스텔,황학동,"1,000",중구,7,80,1,27.09, , ,1694,11140,2
 ,2018, ,21.09~23.09,2021,청계 블루카운티,황학동,"44,000",중구,7,0,2,66.86, , ,1720,11140,11
 ,2019, ,21.08~23.08,2021,테인트리즈,황학동,"26,770",중구,7,0,3,38.07, , ,1087,11140,5
 ,2018, , ,2021,벨로하우스황학,황학동,"18,000",중구,7,0,3,26.47, , ,1565,11140,3
 ,2014,신규,21.07~22.07,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,7,65,4,22.52, , ,819,11140,12
 ,2019,신규,21.08~22.08,2021,OR Plus Loft 오피스텔,황학동,"7,000",중구,7,60,5,22.15, , ,1694,11140,11
 ,2014,신규,21.07~22.07,2021,황학동 복합시설(DUO302),황학동,"10,000",중구,7,25,6,23.06, , ,819,11140,7
 ,2017,신규,21.09~23.09,2021,(1079),황학동,"30,000",중구,7,0,6,46.03, , ,1079,11140,5
 ,2017,신규,21.08~22.08,2021,(1079),황학동,"1,000",중구,7,80,6,29.16, , ,1079,11140,6
 ,2019, , ,2021,마블플레이스,황학동,"1,000",중구,7,80,7,28.13, , ,1596,11140,16
 ,2014,신규,21.07~22.07,2021,황학동 복합시설(DUO302),황학동,"2,000",중구,7,60,7,22.52, , ,819,11140,3
 ,2014,갱신,21.08~22.08,2021,황학동 복합시설(DUO302),황학동,"2,000",중구,7,60,7,23.06,"2,000",60,819,11140,11
 ,2017, ,21.07~23.07,2021,(2022),황학동,"27,300",중구,7,0,8,46.68, , ,2022,11140,9
사용,2019,갱신,21.09~23.09,2021,테인트리즈,황학동,"26,775",중구,7,0,10,37.57,"25,500", ,1087,11140,2
 ,2019,신규,21.07~22.07,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,7,70,13,20.98, , ,1694,11140,2
 ,2019,신규,21.07~22.07,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,7,73,13,20.87, , ,1694,11140,10
 ,2017, , ,2021,골드캐슬Ⅲ,황학동,"25,700",중구,7,0,14,39.02, , ,1743,11140,4
 ,2019, ,21.07~22.07,2021,상락재,황학동,500,중구,7,66,14,20.1, , ,1930,11140,3
 ,2017,신규,21.08~22.08,2021,주건축물제1동,황학동,"2,000",중구,7,100,15,41.58, , ,1452,11140,10
 ,2019,신규,21.07~22.07,2021,OR Plus Loft 오피스텔,황학동,"3,000",중구,7,70,15,18.05, , ,1694,11140,7
 ,2016,신규,21.07~22.07,2021,하늘드리움2차,황학동,"1,000",중구,7,99,15,38.31, , ,876,11140,3
 ,2019, , ,2021,소미골드라인,황학동,"23,500",중구,7,0,15,33.58, , ,951,11140,7
 ,2020,신규,21.08~23.08,2021,케렌시아청계,황학동,"29,500",중구,7,0,16,29.98, , ,1749,11140,4
 ,2019, ,21.08~23.08,2021,베네스트,황학동,"22,000",중구,7,0,16,34.89, , ,855,11140,10
 ,2015,신규,21.07~22.07,2021,(1546),황학동,"3,500",중구,7,80,16,40.74, , ,1546,11140,4
 ,2004,신규,21.08~22.08,2021,신당역올리브2,황학동,"1,000",중구,7,55,17,23.82, , ,2484,11140,12
 ,2014,신규,21.08~23.08,2021,황학동 복합시설(DUO302),황학동,"15,000",중구,7,0,17,22.52, , ,819,11140,4
 ,2003,신규,21.08~22.08,2021,중앙시티빌,황학동,"2,000",중구,7,50,17,24.5, , ,805,11140,8
사용,2018,갱신,21.08~23.08,2021,청계 블루카운티,황학동,"19,950",중구,7,0,17,26.19,"19,000", ,1720,11140,4
 ,2013, ,21.08~22.08,2021,한양 I-Class,황학동,"6,900",중구,7,17,21,19.05, , ,787,11140,9
 ,2017,신규,21.07~23.07,2021,(1079),황학동,"1,000",중구,7,110,21,45.56, , ,1079,11140,7
 ,2014,신규,21.08~22.08,2021,황학동 복합시설(DUO302),황학동,"2,000",중구,7,60,23,22.52, , ,819,11140,13
 ,2019, ,21.08~23.08,2021,테인트리즈,황학동,"26,250",중구,7,0,24,38.07, , ,1087,11140,4
 ,2020,신규,21.09~23.09,2021,케렌시아청계,황학동,"30,000",중구,7,0,24,29.98, , ,1749,11140,7
 ,2014, ,21.08~23.08,2021,황학동 복합시설(DUO302),황학동,"16,000",중구,7,0,24,23.06, , ,819,11140,16
 ,2015, ,21.11~23.11,2021,골드캐슬Ⅰ,황학동,"22,050",중구,7,0,26,40.04, , ,1725,11140,2
 ,2017,신규,21.08~23.08,2021,(1079),황학동,"2,000",중구,7,90,27,42.19, , ,1079,11140,5
 ,2019,신규,21.10~23.10,2021,테인트리즈,황학동,"26,250",중구,7,0,27,38.26, , ,1087,11140,6
 ,2019, , ,2021,소미골드라인,황학동,"25,700",중구,7,0,27,36.26, , ,951,11140,7
 ,2014,신규,21.08~22.08,2021,황학동 복합시설(DUO302),황학동,"3,000",중구,7,55,27,22.52, , ,819,11140,18
 ,2019, ,21.07~23.08,2021,테인트리즈,황학동,"27,000",중구,7,0,29,38.26, , ,1087,11140,5
 ,2001,신규,21.08~23.08,2021,골든빌,황학동,"2,000",중구,7,40,29,33.27, , ,1752,11140,4
 ,2013,신규,21.09~23.09,2021,블루카운티,황학동,"27,000",중구,7,0,29,41.87, , ,1519,11140,6
 ,2016, ,21.08~23.08,2021,해비치,황학동,"2,000",중구,7,100,30,38.33, , ,1834,11140,3
 ,2004,신규,21.08~22.07,2021,신당역올리브2,황학동,"1,000",중구,7,55,30,23.82, , ,2484,11140,5
 ,2014,신규,21.08~22.08,2021,황학동 복합시설(DUO302),황학동,"5,000",중구,7,45,30,22.52, , ,819,11140,11
 ,2019, ,21.11~23.11,2021,소미골드라인,황학동,"25,700",중구,7,0,30,36.31, , ,951,11140,7
 ,2016,신규,21.08~23.08,2021,해비치,황학동,"2,000",중구,7,99,30,38.33, , ,1834,11140,3
 ,2013, ,21.08~22.08,2021,한양 I-Class,황학동,"1,000",중구,7,58,30,19.05, , ,787,11140,5
사용,2017,갱신,21.08~23.08,2021,주건축물제1동,황학동,"34,500",중구,7,0,31,59.01,"33,000", ,1452,11140,7
사용,2016,갱신,21.08~23.08,2021,하늘드리움2차,황학동,"24,200",중구,7,0,31,38.31,"23,500", ,876,11140,6
 ,2018,신규,21.08~23.08,2021,위너빌(Winnervill),황학동,"28,000",중구,7,0,31,35.08, , ,1200,11140,3
 ,2016,신규, ,2021,덕수궁롯데캐슬,순화동,"37,000",중구,7,0,16,41.14, , ,217,11140,3
사용,2016,갱신,21.09~22.09,2021,덕수궁롯데캐슬,순화동,"32,000",중구,7,0,31,32.35,"31,000", ,217,11140,12
 ,2005,신규,21.07~22.07,2021,바비엥-2,의주로1가,"9,000",중구,7,50,1,29.48, , ,25-10,11140,16
 ,2006,신규,21.07~22.07,2021,브라운스톤서울,중림동,"5,000",중구,7,70,1,30.99, , ,355,11140,5
 ,2006, , ,2021,브라운스톤서울,중림동,"42,000",중구,7,0,6,62.82, , ,355,11140,29
 ,2006,갱신,21.08~23.08,2021,브라운스톤서울,중림동,"42,000",중구,7,0,6,62.82,"40,000", ,355,11140,29
 ,2006,신규,21.07~23.07,2021,브라운스톤서울,중림동,"50,000",중구,7,0,7,68.04, , ,355,11140,29
 ,2006,신규,21.07~22.11,2021,브라운스톤서울,중림동,"59,850",중구,7,0,13,107.96, , ,355,11140,28
 ,2006,신규,21.08~23.08,2021,브라운스톤서울,중림동,"25,000",중구,7,0,22,30.99, , ,355,11140,4
 ,2004,신규,21.10~23.10,2021,KCC 파크타운,만리동2가,"14,000",중구,7,27,14,32.02, , ,11-1,11140,7
 ,2004,신규,21.08~23.08,2021,KCC 파크타운,만리동2가,"55,000",중구,7,0,17,66.47, , ,11-1,11140,9
 ,2004,갱신,21.09~23.09,2021,KCC 파크타운,만리동2가,"45,000",중구,7,0,24,66.47,"36,000", ,11-1,11140,13
 ,2004,신규,21.08~23.08,2021,KCC 파크타운,만리동2가,"2,000",중구,7,140,26,66.47, , ,11-1,11140,1
 ,2004,신규,21.07~22.07,2021,갈월동 에이트리움,갈월동,"23,000",용산구,7,0,5,40.98, , ,101-49,11170,21
사용,2015,갱신,21.09~22.09,2021,트윈시티 남산,동자동,"1,000",용산구,7,100,7,25.37,"1,000",95,56,11170,17
 ,2004,신규,21.07~22.07,2021,서울역풍림아이원플러스,서계동,"1,000",용산구,7,75,26,28.11, , ,219-17,11170,4
 ,2020,신규,21.08~23.08,2021,용산 다올 노블리움,청파동3가,"18,900",용산구,7,0,15,17.99, , ,80-6,11170,10
 ,2017, , ,2021,용산1차휴먼타운,원효로1가,"29,400",용산구,7,0,2,33.61, , ,120-20,11170,10
 ,2021,신규,21.07~23.07,2021,시온캐슬용산,원효로1가,"23,000",용산구,7,0,5,21.44, , ,28-7,11170,7
사용,2019,갱신,21.07~22.07,2021,하람 휴,원효로1가,"23,100",용산구,7,0,7,29.56,"22,000", ,28-10,11170,14
 ,2019,신규,21.09~23.09,2021,하람 휴,원효로1가,"26,000",용산구,7,0,9,24.29, , ,28-10,11170,14
 ,2021,신규,21.07~23.07,2021,시온캐슬용산,원효로1가,"24,000",용산구,7,0,10,27.38, , ,28-7,11170,5
 ,2018, ,21.08~22.08,2021,용산파크뷰,원효로1가,"2,000",용산구,7,100,10,42.95, , ,46-3,11170,7
