갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2017, , ,2021,블루빌,숭인동,"24,000",종로구,6,0,9,46.36, , ,243,11110,4
 ,2005,신규,21.06~22.06,2021,동양파라빌,숭인동,"1,000",종로구,6,60,10,27.09, , ,1388,11110,14
 ,2013, , ,2021,그레이스탑,숭인동,"6,000",종로구,6,25,10,20.16, , ,178-94,11110,4
 ,2020,신규,21.06~22.06,2021,(317-29),숭인동,"1,000",종로구,6,80,11,24.47, , ,317-29,11110,4
 ,2005,신규,21.06~23.06,2021,동양파라빌,숭인동,"2,000",종로구,6,50,11,27.09, , ,1388,11110,10
 ,2016,신규,21.06~22.06,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,6,60,11,21.45, , ,1396,11110,13
 ,2014,신규,21.06~22.06,2021,숭인한양LEEPS,숭인동,500,종로구,6,55,12,17.07, , ,1421-2,11110,14
 ,2013, ,21.06~22.06,2021,그레이스탑,숭인동,"4,000",종로구,6,35,12,23.01, , ,178-94,11110,4
 ,2005,신규,21.07~22.07,2021,동양파라빌,숭인동,"1,000",종로구,6,55,14,24.93, , ,1388,11110,7
 ,2016,신규,21.07~23.07,2021,아폴리움 오피스텔,숭인동,"14,000",종로구,6,0,15,16.31, , ,201-7,11110,8
 ,2005,신규,21.07~22.07,2021,동양파라빌,숭인동,"2,000",종로구,6,50,15,27.09, , ,1388,11110,9
 ,2004,신규,21.07~22.07,2021,롯데캐슬 천지인,숭인동,"1,000",종로구,6,77,16,39.6, , ,76,11110,19
 ,2004, ,21.07~22.07,2021,롯데캐슬 천지인,숭인동,"1,000",종로구,6,80,16,39.6, , ,76,11110,19
 ,2013,신규,21.07~23.07,2021,종로 동광모닝스카이,숭인동,"12,000",종로구,6,0,18,19.95, , ,1421-1,11110,2
 ,2014,신규,21.06~22.06,2021,디세븐,숭인동,"12,000",종로구,6,0,18,18.07, , ,313-12,11110,15
 ,2020, ,21.07~23.07,2021,헤스티아,숭인동,"11,000",종로구,6,0,18,14.71, , ,317-48,11110,2
 ,2020,신규,21.07~23.07,2021,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,6,0,19,27.18, , ,217-16,11110,5
 ,2004,신규,21.07~22.07,2021,롯데캐슬 천지인,숭인동,"1,000",종로구,6,80,21,39.6, , ,76,11110,15
 ,2013,신규,21.07~23.07,2021,종로유케이201,숭인동,"7,000",종로구,6,20,21,15.49, , ,201-11,11110,3
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,6,60,22,21.62, , ,1396,11110,13
 ,2013,신규,21.07~22.06,2021,종로 동광모닝스카이,숭인동,"1,000",종로구,6,53,24,19.95, , ,1421-1,11110,7
 ,2013,신규,21.08~23.02,2021,버넷하임1,숭인동,"12,000",종로구,6,0,26,25.27, , ,1421,11110,3
 ,2020, ,21.07~23.07,2021,(317-29),숭인동,"19,500",종로구,6,0,27,18.76, , ,317-29,11110,2
 ,2020,신규,21.08~23.08,2021,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,6,0,29,27.03, , ,217-16,11110,6
 ,2004,신규,21.07~22.07,2021,롯데캐슬 천지인,숭인동,"1,000",종로구,6,75,29,39.6, , ,76,11110,10
 ,2004,신규,21.06~22.06,2021,롯데캐슬 천지인,숭인동,"1,000",종로구,6,80,29,39.6, , ,76,11110,18
 ,2016,신규,21.08~23.08,2021,아폴리움 오피스텔,숭인동,"12,500",종로구,6,0,30,16.31, , ,201-7,11110,6
 ,2017,갱신,21.07~23.07,2021,경희궁자이,교북동,"25,000",종로구,6,0,24,27.62,"24,000", ,126,11110,5
 ,2007, ,21.06~22.06,2021,명동 엠퍼스트플레이스,충무로2가,"2,000",중구,6,70,19,20.28, , ,48-2,11140,9
 ,2007, ,21.06~22.06,2021,명동 엠퍼스트플레이스,충무로2가,"2,000",중구,6,72,21,20.28, , ,48-2,11140,6
 ,2016,신규,21.07~22.06,2021,충무로엘크루메트로시티2,충무로5가,"5,000",중구,6,48,4,23.03, , ,36-2,11140,2
 ,2016,신규,21.07~22.06,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,6,68,15,23.03, , ,36-2,11140,13
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"27,500",중구,6,0,15,37.07, , ,36-2,11140,19
 ,2016,신규,21.06~22.06,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,6,70,16,23.03, , ,36-2,11140,11
 ,2016,신규,21.08~23.08,2021,충무로엘크루메트로시티2,충무로5가,"17,500",중구,6,0,26,23.03, , ,36-2,11140,6
 ,2016,신규,21.06~22.06,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,6,70,28,23.03, , ,36-2,11140,10
 ,2016,신규,21.06~22.06,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,6,70,30,23.03, , ,36-2,11140,12
 ,2021,신규,21.06~22.12,2021,충무로역 스위트엠,묵정동,"4,000",중구,6,68,8,18.47, , ,32-5,11140,10
 ,2021,신규,21.06~23.06,2021,충무로역 스위트엠,묵정동,"3,500",중구,6,50,10,24.31, , ,32-5,11140,10
 ,2021,신규,21.06~23.06,2021,충무로역 스위트엠,묵정동,"18,500",중구,6,0,10,18.57, , ,32-5,11140,6
 ,2021,신규,21.07~23.07,2021,충무로역 스위트엠,묵정동,"20,000",중구,6,0,16,18.57, , ,32-5,11140,9
 ,2021,신규,21.07~23.07,2021,충무로역 스위트엠,묵정동,"23,000",중구,6,0,17,18.97, , ,32-5,11140,12
 ,2021,신규,21.07~22.07,2021,충무로역 스위트엠,묵정동,"1,000",중구,6,78,18,18.57, , ,32-5,11140,7
 ,2021,신규,21.06~23.06,2021,충무로역 스위트엠,묵정동,"22,000",중구,6,0,25,18.57, , ,32-5,11140,12
 ,2021,신규,21.06~22.06,2021,충무로역 스위트엠,묵정동,"1,000",중구,6,100,25,18.57, , ,32-5,11140,14
 ,2021,신규,21.07~23.07,2021,충무로역 스위트엠,묵정동,"19,500",중구,6,0,29,18.97, , ,32-5,11140,10
 ,2021,신규,21.08~23.08,2021,충무로역 스위트엠,묵정동,"22,000",중구,6,0,30,18.57, , ,32-5,11140,9
 ,2021,신규,21.07~23.07,2021,충무로역 스위트엠,묵정동,"3,000",중구,6,70,30,18.57, , ,32-5,11140,11
 ,2020,신규,21.07~23.07,2021,남산 오렌지카운티,쌍림동,"23,500",중구,6,0,28,18.49, , ,106-14,11140,4
 ,2003,신규,21.07~23.07,2021,코업레지던스,을지로6가,500,중구,6,45,24,15.94, , ,32,11140,2
 ,2019, ,21.06~23.06,2021,을지 웰 라이프,을지로4가,"19,950",중구,6,0,12,23.75, , ,187-9,11140,4
 ,2019, ,21.06~23.06,2021,을지 웰 라이프,을지로4가,"26,775",중구,6,0,12,34.59, , ,187-9,11140,6
 ,2003, ,21.06~22.06,2021,정건벨라지오오피스텔,을지로5가,500,중구,6,50,14,29.25, , ,20-1,11140,7
 ,2020,신규,21.07~22.07,2021,오렌지카운티을지로,오장동,"2,000",중구,6,60,25,18.36, , ,145-1,11140,6
 ,2013,신규,21.07~23.07,2021,엘크루 메트로시티,충무로3가,"26,500",중구,6,0,9,26.78, , ,49,11140,13
 ,2013,신규,21.06~22.06,2021,엘크루 메트로시티,충무로3가,"1,000",중구,6,75,14,28.94, , ,49,11140,15
 ,2013,신규,21.07~22.07,2021,엘크루 메트로시티,충무로3가,"1,000",중구,6,80,24,29.78, , ,49,11140,12
 ,2013,신규,21.06~22.06,2021,엘크루 메트로시티,충무로3가,"1,000",중구,6,80,24,29.78, , ,49,11140,18
 ,2013,신규,21.07~22.06,2021,엘크루 메트로시티,충무로3가,"3,000",중구,6,70,25,28.94, , ,49,11140,14
 ,2018, ,21.06~23.03,2021,제이매크로 타워,저동2가,"18,300",중구,6,0,7,19.35, , ,7-2,11140,11
 ,2018, ,21.06~23.06,2021,제이매크로 타워,저동2가,"8,000",중구,6,45,11,19.35, , ,7-2,11140,7
 ,2018, ,21.07~22.07,2021,제이매크로 타워,저동2가,"19,950",중구,6,0,26,22.6, , ,7-2,11140,7
 ,2018, ,21.07~22.07,2021,제이매크로 타워,저동2가,"5,000",중구,6,67,30,22.47, , ,7-2,11140,3
 ,2021,신규,21.06~23.06,2021,(372-49),신당동,"20,000",중구,6,0,1,20.34, , ,372-49,11140,9
 ,2021,신규,21.06~23.06,2021,(372-49),신당동,"20,000",중구,6,0,1,20.34, , ,372-49,11140,7
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"22,000",중구,6,0,2,20.34, , ,372-49,11140,5
 ,2004, ,21.06~23.06,2021,JK오피스텔,신당동,"6,700",중구,6,20,4,22.75, , ,353-22,11140,3
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"20,000",중구,6,0,4,20.34, , ,372-49,11140,8
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"20,000",중구,6,0,4,20.34, , ,372-49,11140,9
 ,2014, ,21.06~23.06,2021,신당아르브,신당동,"17,000",중구,6,0,5,21.31, , ,160-5,11140,13
 ,2016, ,21.06~22.06,2021,신당역솔하임,신당동,"1,000",중구,6,65,5,20.69, , ,140-23,11140,2
 ,2018, ,21.08~21.12,2021,아리스타 에스디,신당동,"3,000",중구,6,63,7,18.66, , ,160-1,11140,3
 ,2004, ,21.07~23.07,2021,JK오피스텔,신당동,"9,450",중구,6,0,8,22.75, , ,353-22,11140,3
 ,2018,갱신,21.06~22.06,2021,대현프리몰,신당동,"1,000",중구,6,81,8,25.58,"1,000",78,421-1,11140,5
 ,2018,갱신,21.06~22.06,2021,대현프리몰,신당동,"1,000",중구,6,78,8,25.58,"1,000",75,421-1,11140,3
 ,2021, , ,2021,(372-49),신당동,"1,000",중구,6,80,9,20.34, , ,372-49,11140,6
 ,2003,신규,21.07~22.07,2021,	(340-123)	,신당동,"15,000",중구,6,8,10,22.4, , ,340-123,11140,3
 ,2003,신규,21.06~23.06,2021,	(340-123)	,신당동,"14,000",중구,6,0,10,20.1, , ,340-123,11140,5
 ,2021,신규,21.06~23.06,2021,(372-49),신당동,"21,000",중구,6,0,12,20.34, , ,372-49,11140,10
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"20,000",중구,6,0,12,20.34, , ,372-49,11140,6
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"21,000",중구,6,0,14,20.76, , ,372-49,11140,6
 ,2021, ,21.07~23.07,2021,(372-49),신당동,"21,000",중구,6,0,14,20.34, , ,372-49,11140,10
 ,2015,신규,21.07~23.07,2021,남산더힐B동,신당동,"26,000",중구,6,0,15,36.7, , ,420-23,11140,7
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"20,000",중구,6,0,16,20.34, , ,372-49,11140,8
 ,2018,신규,21.07~23.07,2021,대현프리몰,신당동,"1,000",중구,6,77,16,26.37, , ,421-1,11140,5
 ,2004, ,21.08~23.08,2021,JK오피스텔,신당동,"11,000",중구,6,0,17,24.3, , ,353-22,11140,2
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"20,000",중구,6,0,17,20.34, , ,372-49,11140,6
 ,2021,신규, ,2021,(372-49),신당동,"21,000",중구,6,0,21,20.34, , ,372-49,11140,10
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"21,000",중구,6,0,21,20.34, , ,372-49,11140,10
 ,2021,신규,21.07~22.07,2021,(372-49),신당동,"1,000",중구,6,80,21,20.34, , ,372-49,11140,4
 ,2021, ,21.06~23.06,2021,(372-49),신당동,"22,000",중구,6,0,22,20.76, , ,372-49,11140,8
 ,2021, ,21.07~23.07,2021,(372-49),신당동,"20,000",중구,6,0,24,20.34, , ,372-49,11140,7
 ,2018,신규,21.08~23.08,2021,대현프리몰,신당동,"1,000",중구,6,66,24,18.18, , ,421-1,11140,8
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"21,000",중구,6,0,24,20.34, , ,372-49,11140,8
 ,2018,신규,21.07~23.07,2021,대현프리몰,신당동,"1,000",중구,6,66,24,18.18, , ,421-1,11140,6
 ,2021,신규,21.07~23.07,2021,(372-49),신당동,"21,000",중구,6,0,26,20.34, , ,372-49,11140,8
 ,2004, , ,2021,JK오피스텔,신당동,"5,500",중구,6,30,28,22.75, , ,353-22,11140,2
 ,2016, ,21.07~22.07,2021,신당역솔하임,신당동,"1,000",중구,6,70,28,18.6, , ,140-23,11140,10
 ,2013, , ,2021,	(91)	,흥인동,"1,000",중구,6,60,2,20.09, , ,91,11140,8
 ,2013, ,21.06~22.06,2021,	(91)	,흥인동,"1,000",중구,6,55,2,21.88, , ,91,11140,15
 ,2016, ,21.08~22.08,2021,리마크빌 동대문,흥인동,"1,000",중구,6,78,3,24.65, , ,86,11140,7
 ,2013, , ,2021,	(91)	,흥인동,"14,000",중구,6,0,4,21.88, , ,91,11140,7
 ,2014, ,21.06~22.06,2021,동대문 와이즈 캐슬,흥인동,"1,000",중구,6,60,5,19.92, , ,119,11140,4
 ,2014,신규,21.07~22.07,2021,청계천 두산위브더제니스,흥인동,"2,000",중구,6,130,9,46.74, , ,13-1,11140,12
 ,2014,신규,21.06~22.06,2021,동대문 와이즈 캐슬,흥인동,"1,000",중구,6,65,12,19.92, , ,119,11140,6
 ,2016,신규,21.06~22.06,2021,동대문솔하임,흥인동,"1,000",중구,6,75,18,28.88, , ,8,11140,10
 ,2014, ,21.07~23.07,2021,청계천 두산위브더제니스,흥인동,"15,000",중구,6,80,23,59.91, , ,13-1,11140,10
 ,2014,신규,21.07~22.07,2021,청계천 두산위브더제니스,흥인동,"2,000",중구,6,95,25,35.77, , ,13-1,11140,9
 ,2016, ,21.07~23.07,2021,동대문솔하임,흥인동,"23,000",중구,6,0,30,25, , ,8,11140,11
 ,2013,신규,21.07~22.07,2021,	(91)	,흥인동,"1,000",중구,6,65,30,22.33, , ,91,11140,14
 ,2015,신규,21.06~22.06,2021,(1542),황학동,"1,000",중구,6,95,2,45.5, , ,1542,11140,3
 ,2019,갱신,21.07~23.06,2021,테인트리즈,황학동,"26,775",중구,6,0,2,37.57,"25,500", ,1087,11140,5
 ,2013,신규,21.07~22.07,2021,한양 I-Class,황학동,"3,000",중구,6,40,2,19.05, , ,787,11140,9
 ,2004,신규,21.06~22.06,2021,신당역올리브2,황학동,"1,000",중구,6,55,2,23.82, , ,2484,11140,7
 ,2016,신규,21.07~22.07,2021,하늘드리움2차,황학동,"1,000",중구,6,100,2,38.32, , ,876,11140,3
 ,2003,신규,21.06~22.06,2021,중앙시티빌,황학동,500,중구,6,55,4,25, , ,805,11140,9
 ,2018, ,21.07~23.07,2021,청계 블루카운티,황학동,"33,000",중구,6,0,4,51.43, , ,1720,11140,10
 ,없음, ,21.06~23.06,2021,주건축물제1동,황학동,"1,000",중구,6,65,5,23.81, , ,19,11140,9
 ,2013, ,21.06~22.06,2021,한양 I-Class,황학동,"1,000",중구,6,55,7,19.05, , ,787,11140,3
 ,2019, ,21.07~23.07,2021,테인트리즈,황학동,"26,775",중구,6,0,7,37.57, , ,1087,11140,4
 ,2014, ,21.06~22.06,2021,황학동 복합시설(DUO302),황학동,"15,700",중구,6,0,8,22.52, , ,819,11140,8
 ,2014, ,21.07~23.07,2021,황학동 복합시설(DUO302),황학동,"15,000",중구,6,0,9,23.06, , ,819,11140,7
 ,2018,신규,21.07~23.07,2021,청계리버팰리스B,황학동,"22,000",중구,6,0,12,35.48, , ,2015,11140,3
 ,2019, ,21.07~23.07,2021,테인트리즈,황학동,"26,700",중구,6,0,14,38.41, , ,1087,11140,6
 ,2004,신규,21.06~22.06,2021,올리브1,황학동,500,중구,6,65,15,25.05, , ,808,11140,15
 ,2014, ,21.08~23.08,2021,황학동 복합시설(DUO302),황학동,"17,000",중구,6,0,16,22.52, , ,819,11140,4
 ,2013,신규,21.07~22.07,2021,한양 I-Class,황학동,"1,000",중구,6,58,16,19.05, , ,787,11140,9
 ,2014, ,21.07~22.02,2021,황학동 복합시설(DUO302),황학동,"16,000",중구,6,0,16,22.52, , ,819,11140,16
 ,2004,신규,21.06~22.06,2021,올리브1,황학동,"2,000",중구,6,50,17,25.05, , ,808,11140,9
 ,2015, ,21.06~22.06,2021,골드캐슬Ⅱ,황학동,"1,000",중구,6,90,17,38.44, , ,1758,11140,4
 ,2003,신규,21.07~22.07,2021,중앙시티빌,황학동,700,중구,6,58,17,25, , ,805,11140,3
 ,2013,신규,21.08~23.08,2021,블루카운티,황학동,"26,000",중구,6,0,18,42.84, , ,1519,11140,4
 ,2016, ,21.07~22.06,2021,하늘드리움2차,황학동,"5,000",중구,6,70,18,38.31, , ,876,11140,6
 ,2018,신규,21.10~23.10,2021,청계 블루카운티,황학동,"42,000",중구,6,0,18,66.86, , ,1720,11140,8
 ,2018,신규,21.10~23.10,2021,청계 블루카운티,황학동,"42,000",중구,6,0,19,66.86, , ,1720,11140,8
 ,2019, ,21.09~23.09,2021,소미골드라인,황학동,"25,000",중구,6,0,19,35.93, , ,955,11140,4
 ,2004,신규,21.07~23.07,2021,올리브1,황학동,"12,000",중구,6,0,19,25.05, , ,808,11140,9
 ,2013,신규,21.08~22.08,2021,한양 I-Class,황학동,500,중구,6,60,19,19.05, , ,787,11140,5
 ,2019, ,21.08~23.08,2021,테인트리즈,황학동,"26,700",중구,6,0,19,38.41, , ,1087,11140,4
 ,2019,신규,21.06~22.06,2021,OR Plus Loft 오피스텔,황학동,"4,000",중구,6,70,21,23.98, , ,1694,11140,9
 ,2019,신규,21.08~22.08,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,6,70,21,22.63, , ,1694,11140,9
 ,2001, , ,2021,골든빌,황학동,"11,000",중구,6,0,21,23.52, , ,1752,11140,8
 ,2014,신규,21.07~22.07,2021,황학동 복합시설(DUO302),황학동,"3,000",중구,6,55,23,22.52, , ,819,11140,7
 ,2019,신규,21.06~22.06,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,6,85,24,23.98, , ,1694,11140,2
 ,2017,신규,21.07~22.06,2021,(2022),황학동,"1,000",중구,6,47,25,19.58, , ,2022,11140,11
 ,2014,신규,21.07~22.07,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,6,65,25,22.52, , ,819,11140,6
 ,2013, ,21.07~23.07,2021,한양 I-Class,황학동,"13,100",중구,6,0,25,19.05, , ,787,11140,5
 ,2017,신규,21.10~23.09,2021,(1079),황학동,"30,000",중구,6,0,26,45.56, , ,1079,11140,5
 ,2013,신규,21.07~22.06,2021,한양 I-Class,황학동,"1,000",중구,6,60,26,19.05, , ,787,11140,12
 ,2013,신규,21.07~23.07,2021,한양 I-Class,황학동,"13,000",중구,6,0,26,19.05, , ,787,11140,11
 ,2004,신규,21.07~22.07,2021,올리브1,황학동,"1,000",중구,6,55,28,25.05, , ,808,11140,13
 ,2004,신규,21.06~22.06,2021,올리브1,황학동,500,중구,6,55,29,25.05, , ,808,11140,7
사용,2016,갱신,21.07~22.07,2021,덕수궁롯데캐슬,순화동,"2,000",중구,6,110,9,41.14,"2,000",105,217,11140,5
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"1,000",중구,6,94,21,32.35, , ,217,11140,10
 ,2005,신규,21.07~23.07,2021,바비엥-2,의주로1가,"21,500",중구,6,0,19,29.48, , ,25-10,11140,9
 ,2005,신규,21.08~23.08,2021,바비엥-2,의주로1가,"22,400",중구,6,0,22,29.23, , ,25-10,11140,8
 ,2006, , ,2021,브라운스톤서울,중림동,"55,000",중구,6,0,15,62.82, , ,355,11140,16
 ,2006,신규,21.07~23.07,2021,브라운스톤서울,중림동,"24,000",중구,6,10,16,30.99, , ,355,11140,6
 ,2006,신규,21.10~23.10,2021,브라운스톤서울,중림동,"41,670",중구,6,0,22,62.82, , ,355,11140,7
 ,2005,신규,21.06~22.06,2021,서울역 디오빌,만리동1가,"1,000",중구,6,70,3,27.74, , ,62-7,11140,4
 ,2005,신규,21.08~23.08,2021,서울역 디오빌,만리동1가,"39,900",중구,6,0,29,56.17, , ,62-7,11140,7
 ,2005,갱신,21.07~23.07,2021,서울역 디오빌,만리동1가,"36,750",중구,6,0,30,56.17,"35,000", ,62-7,11140,9
 ,2004, ,21.07~23.07,2021,KCC 파크타운,만리동2가,"48,000",중구,6,0,8,66.47, , ,11-1,11140,11
 ,2004,신규,21.09~23.09,2021,KCC 파크타운,만리동2가,"55,000",중구,6,0,26,66.47, , ,11-1,11140,6
 ,2004,신규,21.08~23.08,2021,KCC 파크타운,만리동2가,"6,000",중구,6,50,29,32.02, , ,11-1,11140,2
 ,2004, ,21.08~23.08,2021,갈월동 에이트리움,갈월동,"20,000",용산구,6,0,14,30.97, , ,101-49,11170,11
 ,2004,신규,21.06~22.06,2021,그린빌파크,갈월동,"1,000",용산구,6,55,26,23.01, , ,53-19,11170,3
사용,2004,갱신,21.07~23.07,2021,갈월동 에이트리움,갈월동,"20,948",용산구,6,0,28,30.97,"19,950", ,101-49,11170,20
 ,2015, ,21.06~22.07,2021,트윈시티 남산,동자동,"1,000",용산구,6,105,4,27.42, , ,56,11170,28
 ,2015,신규,21.06~22.06,2021,트윈시티 남산,동자동,"1,000",용산구,6,95,4,25.48, , ,56,11170,8
 ,2013, ,21.08~23.08,2021,센트레빌아스테리움서울,동자동,"33,600",용산구,6,0,12,47.39, , ,45,11170,16
 ,2015,신규,21.07~22.03,2021,트윈시티 남산,동자동,"1,000",용산구,6,100,23,28.33, , ,56,11170,15
 ,2013,신규,21.07~23.07,2021,센트레빌아스테리움서울,동자동,"3,000",용산구,6,230,24,78.13, , ,45,11170,11
 ,2015,갱신,21.06~21.08,2021,트윈시티 남산,동자동,500,용산구,6,100,25,27.42,500,100,56,11170,20
 ,2004,신규,21.07~23.07,2021,서울역풍림아이원플러스,서계동,"21,000",용산구,6,0,25,28.11, , ,219-17,11170,6
 ,2021,신규,21.06~22.05,2021,시온캐슬용산,원효로1가,"1,000",용산구,6,80,1,21.1, , ,28-7,11170,4
 ,2021,신규,21.07~23.07,2021,시온캐슬용산,원효로1가,"25,000",용산구,6,0,1,27.38, , ,28-7,11170,7
사용,2018,갱신,21.06~23.06,2021,용산2차휴먼타운,원효로1가,"27,000",용산구,6,0,4,29.37,"25,800", ,120-22,11170,16
 ,2021,신규,21.06~23.06,2021,시온캐슬용산,원효로1가,"26,000",용산구,6,0,7,27.38, , ,28-7,11170,8
 ,2021,신규,21.07~23.07,2021,시온캐슬용산,원효로1가,"22,000",용산구,6,0,11,21.1, , ,28-7,11170,7
 ,2021, , ,2021,시온캐슬용산,원효로1가,"23,000",용산구,6,0,12,22.47, , ,28-7,11170,8
