갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2020,신규,21.12~23.12,2021,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,12,0,9,26.73, , ,217-16,11110,2
 ,2016,신규,21.12~22.12,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,12,60,10,23.24, , ,1396,11110,11
 ,2013,신규,21.12~23.12,2021,그레이스탑,숭인동,"1,000",종로구,12,50,10,20.16, , ,178-94,11110,5
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"24,000",종로구,12,0,10,21.45, , ,1368,11110,9
 ,2005,신규,22.01~23.01,2021,동양파라빌,숭인동,"1,000",종로구,12,60,11,27.09, , ,1388,11110,11
 ,2004, , ,2021,롯데캐슬 천지인,숭인동,"22,000",종로구,12,0,11,39.6, , ,76,11110,10
 ,2014,신규,21.12~22.12,2021,삼전솔하임4차,숭인동,"1,000",종로구,12,55,11,19.17, , ,318-2,11110,5
 ,2020,신규,21.12~23.12,2021,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,12,0,13,27.03, , ,217-16,11110,4
 ,2014,신규,21.12~22.12,2021,숭인한양LEEPS,숭인동,"1,000",종로구,12,52,14,17.07, , ,1421-2,11110,13
 ,2020, , ,2021,(317-29),숭인동,100,종로구,12,31,14,22.38, , ,317-29,11110,6
 ,2005,신규,21.12~22.12,2021,엘리시앙오피스텔,숭인동,500,종로구,12,45,14,20.64, , ,200-33,11110,6
 ,2020,신규,22.01~24.01,2021,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,12,0,15,26.47, , ,217-16,11110,2
 ,2020,신규,21.12~23.12,2021,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,12,0,15,27.18, , ,217-16,11110,3
 ,2021,신규,22.01~24.01,2021,숭인한성아펠시티,숭인동,"25,000",종로구,12,0,15,20.51, , ,1368,11110,14
 ,2004,신규,22.02~23.02,2021,롯데캐슬 천지인,숭인동,"1,000",종로구,12,80,16,39.6, , ,76,11110,19
 ,2021,신규,22.01~24.01,2021,숭인한성아펠시티,숭인동,"24,500",종로구,12,0,16,20.51, , ,1368,11110,11
 ,2016,신규,21.12~22.12,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,12,60,17,21.45, , ,1396,11110,6
 ,2005,신규,22.01~23.01,2021,동양파라빌,숭인동,"1,000",종로구,12,60,17,24.93, , ,1388,11110,4
 ,2021,신규,22.01~24.01,2021,숭인한성아펠시티,숭인동,"24,000",종로구,12,0,17,22.28, , ,1368,11110,6
 ,2014,신규,22.01~24.01,2021,숭인한양LEEPS,숭인동,"13,800",종로구,12,0,17,17.07, , ,1421-2,11110,17
 ,2020,신규,22.01~23.01,2021,(317-29),숭인동,"1,000",종로구,12,55,17,17.17, , ,317-29,11110,7
 ,2020,신규,22.01~24.01,2021,(317-29),숭인동,"16,000",종로구,12,0,17,17.17, , ,317-29,11110,5
 ,2019,신규,22.01~23.01,2021,케이디오피스텔,숭인동,"1,000",종로구,12,62,18,18.56, , ,217-26,11110,3
 ,2005,신규,22.01~23.01,2021,동양파라빌,숭인동,"1,000",종로구,12,60,20,27.09, , ,1388,11110,14
 ,2013,갱신,21.12~23.12,2021,종로 동광모닝스카이,숭인동,"9,300",종로구,12,5,20,19.95,"11,000", ,1421-1,11110,2
 ,2021,신규,21.12~22.12,2021,숭인한성아펠시티,숭인동,"5,000",종로구,12,75,20,20.51, , ,1368,11110,15
 ,2022, , ,2021,동대문 아이리스,숭인동,"16,900",종로구,12,0,20,19.67, , ,317-58,11110,9
 ,2021,신규,22.01~24.01,2021,숭인한성아펠시티,숭인동,"22,500",종로구,12,0,21,20.51, , ,1368,11110,3
 ,2021,신규,22.01~24.01,2021,숭인한성아펠시티,숭인동,"23,000",종로구,12,0,21,22.28, , ,1368,11110,3
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"25,000",종로구,12,0,21,21.45, , ,1368,11110,14
 ,2021,신규,22.01~24.01,2021,숭인한성아펠시티,숭인동,"26,000",종로구,12,0,21,21.45, , ,1368,11110,16
 ,2016,신규,21.12~22.12,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,12,60,22,21.36, , ,1396,11110,10
 ,2013,신규,21.12~22.08,2021,종로 동광모닝스카이,숭인동,500,종로구,12,60,22,19.95, , ,1421-1,11110,5
 ,2019,신규,22.01~23.01,2021,케이디오피스텔,숭인동,500,종로구,12,70,22,18.18, , ,217-26,11110,6
 ,2021,신규,22.01~24.01,2021,숭인한성아펠시티,숭인동,"25,000",종로구,12,0,22,21.45, , ,1368,11110,8
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"24,000",종로구,12,0,22,20.51, , ,1368,11110,14
 ,2021,신규,22.01~24.01,2021,숭인한성아펠시티,숭인동,"22,000",종로구,12,0,22,20.51, , ,1368,11110,15
사용,2016,갱신,22.03~24.02,2021,아이비씨 호텔 앤 오피스텔,숭인동,"14,175",종로구,12,0,23,21.62,"13,500", ,1396,11110,13
 ,2020,신규,21.12~23.12,2021,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,12,0,23,27.03, , ,217-16,11110,3
 ,2021,신규,22.01~24.01,2021,숭인한성아펠시티,숭인동,"25,000",종로구,12,0,23,21.45, , ,1368,11110,16
 ,2020,신규,22.01~23.01,2021,블루카운티 숭인Ⅰ,숭인동,"12,000",종로구,12,40,27,26.97, , ,217-16,11110,8
 ,2013,신규,22.02~23.02,2021,종로 동광모닝스카이,숭인동,500,종로구,12,60,27,19.95, , ,1421-1,11110,3
 ,2013, , ,2021,그레이스탑,숭인동,"5,000",종로구,12,30,27,20.16, , ,178-94,11110,4
 ,2005,신규,21.12~22.12,2021,경일오피스텔,숭인동,"3,000",종로구,12,50,29,27.49, , ,1367,11110,6
 ,2005,신규,22.01~23.01,2021,동양파라빌,숭인동,"2,000",종로구,12,48,29,24.93, , ,1388,11110,5
 ,2019,신규,22.02~23.02,2021,케이디오피스텔,숭인동,"2,000",종로구,12,58,30,18.56, , ,217-26,11110,2
 ,2021,신규,22.01~24.01,2021,숭인한성아펠시티,숭인동,"27,000",종로구,12,0,30,22.28, , ,1368,11110,16
 ,2005,신규,22.01~23.01,2021,동양파라빌,숭인동,"7,000",종로구,12,30,31,27.09, , ,1388,11110,4
 ,2017,신규,22.01~23.01,2021,경희궁자이,교북동,"3,000",종로구,12,90,19,25.91, , ,126,11110,2
 ,2003,신규,21.12~23.12,2021,오피스텔 천지인,평창동,500,종로구,12,50,30,23.4, , ,289-5,11110,3
 ,2002,신규,22.02~24.02,2021,타임730오피스텔,부암동,"2,000",종로구,12,50,7,31.27, , ,129-8,11110,5
 ,2005,신규,21.12~23.12,2021,세검정아트오피스텔,홍지동,"20,000",종로구,12,0,3,63.81, , ,104-21,11110,3
 ,2005,신규,22.01~24.01,2021,세검정아트오피스텔,홍지동,"15,000",종로구,12,0,26,48.45, , ,104-21,11110,2
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"3,000",중구,12,68,3,20.28, , ,48-2,11140,6
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,12,70,8,18.6, , ,48-2,11140,2
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,12,69,9,18.6, , ,48-2,11140,4
 ,2007,신규,22.01~23.12,2021,명동 엠퍼스트플레이스,충무로2가,"21,000",중구,12,0,10,18.6, , ,48-2,11140,5
 ,2007,신규,21.12~23.12,2021,명동 엠퍼스트플레이스,충무로2가,"21,000",중구,12,0,10,17.59, , ,48-2,11140,12
 ,2007,신규,21.12~23.12,2021,명동 엠퍼스트플레이스,충무로2가,"20,000",중구,12,0,11,18.6, , ,48-2,11140,3
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"3,700",중구,12,61,13,18.6, , ,48-2,11140,11
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,12,66,20,17.59, , ,48-2,11140,10
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,12,70,23,18.6, , ,48-2,11140,6
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"2,000",중구,12,80,30,20.28, , ,48-2,11140,8
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"19,425",중구,12,0,30,18.6, , ,48-2,11140,8
 ,2016,신규,21.12~22.12,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,12,70,6,23.03, , ,36-2,11140,20
 ,2016,신규,22.01~23.01,2021,충무로엘크루메트로시티2,충무로5가,"5,000",중구,12,55,11,23.03, , ,36-2,11140,19
 ,2016,신규,22.02~24.02,2021,충무로엘크루메트로시티2,충무로5가,"18,000",중구,12,0,28,23.03, , ,36-2,11140,8
 ,2003,신규,21.12~22.12,2021,스타빌딩,필동1가,"1,000",중구,12,80,21,27.43, , ,22-2,11140,6
 ,1999, , ,2021,광희동금호트윈 오피스텔,광희동1가,"8,500",중구,12,0,5,19.8, , ,89-1,11140,3
 ,1999, , ,2021,광희동금호트윈 오피스텔,광희동1가,"8,500",중구,12,0,5,19.8, , ,89-1,11140,3
 ,1999,신규,21.12~22.12,2021,광희동금호트윈 오피스텔,광희동1가,500,중구,12,50,8,29.88, , ,89-1,11140,10
 ,없음,갱신,22.02~24.02,2021,동원스위트광희,광희동2가,"25,200",중구,12,0,18,35.55,"24,000", ,47-2,11140,8
 ,2020,신규,21.12~22.12,2021,남산 오렌지카운티,쌍림동,"1,000",중구,12,80,9,18.49, , ,106-14,11140,11
 ,2020,신규,21.12~22.12,2021,남산 오렌지카운티,쌍림동,"1,000",중구,12,80,14,18.49, , ,106-14,11140,5
사용,2019,갱신,22.01~24.01,2021,동원스위트을지,을지로6가,"25,200",중구,12,0,2,34.01,"24,000", ,48,11140,4
 ,2003,신규,22.01~23.01,2021,정건벨라지오오피스텔,을지로5가,500,중구,12,50,7,21.94, , ,20-1,11140,7
 ,2003, , ,2021,정건벨라지오오피스텔,을지로5가,500,중구,12,30,17,29.76, , ,20-1,11140,7
 ,2005, , ,2021,대성을지로오피스텔,을지로5가,500,중구,12,61,27,25.49, , ,77-2,11140,3
 ,2020,신규,21.12~22.12,2021,오렌지카운티을지로,오장동,"1,000",중구,12,58,4,16.32, , ,145-1,11140,3
 ,2020, , ,2021,오렌지카운티을지로,오장동,"16,000",중구,12,0,8,16.32, , ,145-1,11140,3
 ,2020,신규,21.12~22.12,2021,오렌지카운티을지로,오장동,500,중구,12,70,16,18.36, , ,145-1,11140,5
 ,2013,신규,22.01~23.01,2021,엘크루 메트로시티,충무로3가,"1,000",중구,12,90,17,29.78, , ,49,11140,14
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"24,000",중구,12,0,18,28.1, , ,49,11140,15
 ,2013,신규,22.01~23.01,2021,엘크루 메트로시티,충무로3가,"1,000",중구,12,80,24,26.27, , ,49,11140,13
 ,2013,신규,22.01~24.01,2021,엘크루 메트로시티,충무로3가,"24,000",중구,12,0,28,28.94, , ,49,11140,8
 ,2013,신규,22.01~23.01,2021,엘크루 메트로시티,충무로3가,"1,000",중구,12,80,30,26.27, , ,49,11140,8
 ,2018, , ,2021,제이매크로 타워,저동2가,"3,400",중구,12,67,27,19.35, , ,7-2,11140,12
 ,2021,신규,22.01~23.01,2021,(372-49),신당동,"1,000",중구,12,80,1,20.34, , ,372-49,11140,4
 ,2018,신규,21.12~22.12,2021,아리스타 에스디,신당동,"1,000",중구,12,73,6,18.66, , ,160-1,11140,4
 ,2003, , ,2021,	(340-123)	,신당동,"15,000",중구,12,0,7,19.2, , ,340-123,11140,5
 ,2003,신규,22.01~24.01,2021,	(340-123)	,신당동,"14,000",중구,12,0,7,22.08, , ,340-123,11140,4
 ,2004,신규,21.12~23.12,2021,JK오피스텔,신당동,"7,500",중구,12,10,9,22.13, , ,353-22,11140,5
 ,2018,신규,22.01~24.01,2021,대현프리몰,신당동,"1,000",중구,12,82,10,25.58, , ,421-1,11140,7
 ,2018,신규, ,2021,아리스타 에스디,신당동,"1,000",중구,12,76,10,18.66, , ,160-1,11140,12
 ,2018,신규,21.12~23.12,2021,대현프리몰,신당동,"1,000",중구,12,81,16,27.32, , ,421-1,11140,3
 ,2015, , ,2021,남산더힐A동,신당동,"22,000",중구,12,0,23,36.7, , ,420-17,11140,6
 ,2020,신규,22.01~23.01,2021,(251-73),신당동,"1,000",중구,12,85,23,18.7, , ,251-73,11140,3
 ,2020,신규,22.01~23.01,2021,(251-73),신당동,"1,000",중구,12,90,23,18.7, , ,251-73,11140,4
 ,2016, , ,2021,신당역솔하임,신당동,"15,000",중구,12,0,28,18.8, , ,140-23,11140,3
 ,2018, , ,2021,아리스타 에스디,신당동,"1,000",중구,12,76,31,18.66, , ,160-1,11140,14
 ,2014,신규,21.12~23.12,2021,동대문 와이즈 캐슬,흥인동,"14,500",중구,12,0,9,19.92, , ,119,11140,6
 ,2014, , ,2021,동대문 와이즈 캐슬,흥인동,500,중구,12,63,10,19.92, , ,119,11140,4
 ,2013,신규,22.01~24.01,2021,	(91)	,흥인동,"1,000",중구,12,60,13,22.89, , ,91,11140,6
 ,2016, , ,2021,리마크빌 동대문,흥인동,"1,000",중구,12,75,17,26.68, , ,86,11140,6
 ,2014, , ,2021,동대문 와이즈 캐슬,흥인동,"1,000",중구,12,60,27,19.92, , ,119,11140,7
 ,2019, , ,2021,베네스트,황학동,"21,800",중구,12,0,1,34.89, , ,855,11140,11
 ,2018,신규,22.01~24.01,2021,동광팰리스,황학동,"18,500",중구,12,0,2,29.84, , ,1572,11140,5
 ,2014,신규,22.01~23.01,2021,황학동 복합시설(DUO302),황학동,"2,000",중구,12,60,2,22.52, , ,819,11140,8
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"20,000",중구,12,0,3,22.31, , ,1074-2,11140,13
 ,2021, , ,2021,메트하임 신당역 오피스텔,황학동,"34,800",중구,12,0,4,37.44, , ,1074-2,11140,5
 ,2021,신규,21.12~22.12,2021,메트하임 신당역 오피스텔,황학동,"34,000",중구,12,0,4,37.44, , ,1074-2,11140,13
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"43,400",중구,12,0,4,46.17, , ,1074-2,11140,18
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"21,000",중구,12,0,4,22.31, , ,1074-2,11140,9
 ,2021,신규,22.01~24.01,2021,다베로,황학동,"53,000",중구,12,0,4,59.35, , ,970,11140,4
 ,2021, , ,2021,메트하임 신당역 오피스텔,황학동,"43,100",중구,12,0,4,46.17, , ,1074-2,11140,10
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"22,000",중구,12,0,4,22.31, , ,1074-2,11140,11
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"43,400",중구,12,0,4,46.17, , ,1074-2,11140,16
 ,2018,신규,21.12~23.12,2021,동광팰리스,황학동,"18,500",중구,12,0,6,29.84, , ,1572,11140,6
 ,2015, , ,2021,(1546),황학동,"23,600",중구,12,0,7,39.57, , ,1546,11140,4
 ,2021,신규,22.01~24.01,2021,한양립스 이노와이즈,황학동,"35,000",중구,12,0,7,36.07, , ,1257,11140,3
 ,2010,신규,21.12~23.12,2021,황학동 코아루,황학동,"28,000",중구,12,0,8,41.68, , ,882,11140,4
 ,2021,신규,22.01~24.01,2021,다베로,황학동,"34,300",중구,12,0,8,29.64, , ,970,11140,6
 ,2013,신규,21.12~23.07,2021,한양 I-Class,황학동,"1,000",중구,12,55,8,19.05, , ,787,11140,2
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"37,800",중구,12,0,10,40.47, , ,1074-2,11140,17
 ,2021,신규,22.01~24.01,2021,메트하임 신당역 오피스텔,황학동,"37,900",중구,12,0,10,40.47, , ,1074-2,11140,12
 ,2019, , ,2021,더큐브II,황학동,"26,770",중구,12,0,10,44.29, , ,1448,11140,6
 ,2021,신규,22.01~24.01,2021,다베로,황학동,"33,900",중구,12,0,11,29.85, , ,970,11140,7
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"42,000",중구,12,0,11,46.17, , ,1074-2,11140,9
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"43,000",중구,12,0,11,46.17, , ,1074-2,11140,11
 ,2019, , ,2021,소미골드라인,황학동,"24,500",중구,12,0,11,35.67, , ,955,11140,5
 ,2003,신규,21.12~22.12,2021,중앙시티빌,황학동,"1,000",중구,12,55,13,24.5, , ,805,11140,9
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,12,65,14,22.52, , ,819,11140,7
 ,2019, , ,2021,청계리버팰리스A,황학동,"25,700",중구,12,0,15,34.02, , ,2033,11140,4
 ,2019, , ,2021,청계리버팰리스A,황학동,"25,725",중구,12,0,15,34.02, , ,2033,11140,4
 ,2018, , ,2021,청계리버팰리스B,황학동,"24,150",중구,12,0,15,37.26, , ,2015,11140,4
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"2,000",중구,12,60,15,22.52, , ,819,11140,7
 ,2013,신규,22.01~24.01,2021,한양 I-Class,황학동,"2,000",중구,12,55,15,19.05, , ,787,11140,11
 ,없음, , ,2021,주건축물제1동,황학동,"1,000",중구,12,69,17,23.23, , ,19,11140,7
 ,2021,신규,22.01~24.01,2021,메트하임 신당역 오피스텔,황학동,"22,000",중구,12,0,17,22.31, , ,1074-2,11140,6
 ,없음,신규,22.02~24.02,2021,주건축물제1동,황학동,"17,000",중구,12,0,17,20.78, , ,19,11140,10
 ,2021,신규,22.01~23.01,2021,메트하임 신당역 오피스텔,황학동,"20,000",중구,12,80,17,40.47, , ,1074-2,11140,16
 ,2014,신규,22.01~24.01,2021,황학동 복합시설(DUO302),황학동,"16,500",중구,12,0,18,22.52, , ,819,11140,19
 ,2014, , ,2021,아미인,황학동,"14,000",중구,12,0,18,18.23, , ,836,11140,7
 ,2004,신규,22.02~24.02,2021,올리브1,황학동,"3,000",중구,12,45,20,25.05, , ,808,11140,7
 ,2014,갱신,22.01~23.01,2021,황학동 복합시설(DUO302),황학동,"5,000",중구,12,45,20,23.06,"5,000",45,819,11140,10
 ,2021,신규,22.01~24.01,2021,다베로,황학동,"35,000",중구,12,0,20,29.64, , ,970,11140,5
 ,2021,신규,22.01~24.01,2021,다베로,황학동,"35,000",중구,12,0,20,29.85, , ,970,11140,8
 ,2021, , ,2021,한양립스 이노와이즈,황학동,"19,500",중구,12,0,21,21.72, , ,1257,11140,8
 ,2004,신규,21.12~22.12,2021,신당역올리브2,황학동,500,중구,12,60,21,23.82, , ,2484,11140,7
 ,2013, , ,2021,한양 I-Class,황학동,"12,000",중구,12,0,21,19.05, , ,787,11140,4
 ,2013,신규,22.01~24.01,2021,한양 I-Class,황학동,"12,000",중구,12,0,21,19.05, , ,787,11140,4
 ,2013, , ,2021,한양 I-Class,황학동,"3,000",중구,12,46,21,19.05, , ,787,11140,11
 ,2014,신규,22.01~23.01,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,12,65,21,23.06, , ,819,11140,3
사용,2013,갱신,21.12~22.12,2021,한양 I-Class,황학동,"1,000",중구,12,60,23,19.05,"1,000",60,787,11140,7
 ,2010,갱신,22.01~24.01,2021,황학동 코아루,황학동,"25,700",중구,12,0,24,48.73,"24,500", ,882,11140,7
 ,2013,신규,22.02~24.02,2021,한양 I-Class,황학동,"12,000",중구,12,0,24,19.05, , ,787,11140,8
 ,2013,신규,22.02~24.02,2021,한양 I-Class,황학동,"13,000",중구,12,0,27,19.05, , ,787,11140,6
 ,2003,신규,22.01~23.01,2021,중앙시티빌,황학동,"2,000",중구,12,50,27,25.5, , ,805,11140,12
 ,2004,신규,22.02~23.02,2021,신당역올리브2,황학동,"1,000",중구,12,60,27,23.82, , ,2484,11140,15
 ,2003,신규,22.02~24.02,2021,중앙시티빌,황학동,"11,500",중구,12,0,28,25, , ,805,11140,4
